ligand_id,SMILES,BE_min,is_active
b2AR-decoy_2506,Cc1oc(c2cccc(Cl)c2)nc1CSc1nncn2c1cc1occc12,-8.44862050969222,0
b2AR-decoy_1685,C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccccc1O,-8.44401449282058,0
b2AR-decoy_71,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc4ccoc4c3)c2O)O1,-8.43752397250233,0
b2AR-decoy_335,O=C(/C=C/c1ccc(c2ccc(Cl)c(Cl)c2)o1)c1ccccc1O,-8.43403596324846,0
b2AR-decoy_1810,O=S(=O)(Oc1cccc(OCCc2cccc(O)c2)c1)c1cccc(Cl)c1Cl,-8.43143709381924,0
b2AR-decoy_1110,CCSc1ccc(C(=O)Nc2nnc(c3ccc4c(c3)CCCC4)o2)cc1,-8.43046986507301,0
b2AR-decoy_735,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(c4ccccc4)cc3)c2O)O1,-8.42326771105959,0
b2AR-decoy_2124,Cc1cc(CSc2nnc(Nc3ccccc3c3ccccc3)[nH]2)no1,-8.41912556495321,0
b2AR-decoy_1995,O=c1c2ccc(/C=N/Nc3ccccc3)cc2oc2cc(O)cc(O)c12,-8.41460297671981,0
b2AR-decoy_1166,Cc1csc2nc(C(C)c3ccc(NC(=O)c4cccs4)cc3)oc(=O)c12,-8.41360413146883,0
b2AR-decoy_80,C=C1C[C@@]23CC[C@H]4[C@@H](CCC[C@@]4(C)COC(=O)/C=C/C(F)(F)F)[C@@H]2CC[C@]1(O)C3,-8.41260836374002,0
b2AR-decoy_631,CC(/C=C/c1ccccc1)=N/Nc1nc(c2ccccc2)cs1,-8.41041345927881,0
b2AR-decoy_1118,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(NC(=O)C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)cc1,-8.40839120288498,0
b2AR-decoy_2558,CC(=O)Nc1nc2c(Oc3cc(C4=CCC(C(F)(F)F)CC4)ncn3)cccc2s1,-8.40570832836558,0
b2AR-decoy_961,C=C(CC[C@H]1[C@@H](C)CCCC1(C)C)C(O)Cc1c(O)cc(C)cc1O,-8.39593657336127,0
b2AR-decoy_555,CC1(C)CCc2cc(C(=O)/C=C/c3ccc(O)cc3)c(O)cc2O1,-8.39016943651113,0
b2AR-decoy_333,Clc1ccc(SCc2n[nH]c(c3ccc(Cl)cc3)n2)cc1,-8.38535319706351,0
b2AR-decoy_344,O=C(C[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O)c1ccccc1,-8.38310977361737,0
b2AR-decoy_2453,C=C[C@@]1(C)CC=C2[C@@H](CC[C@@H]3[C@](C)(C(=O)OCc4ccc(Cl)cc4)CCC[C@@]23C)C1,-8.38197429487978,0
b2AR-decoy_3128,Nc1ccccc1SC[C@@H]1CO[C@](CCc2ccc(Cl)cc2)(Cn2ccnc2)O1,-8.38091936342121,0
b2AR-decoy_2070,Cc1ccccc1OCc1ccc(c2nc(C#N)c(NCc3cccnc3)o2)o1,-8.37778714501543,0
b2AR-decoy_2147,O=C(CSc1nn(c2ccccc2)c(=S)s1)c1c[nH]c2ccccc12,-8.3756483138784,0
b2AR-decoy_2883,O=C(/C=C/c1ccccc1)c1ccc(OCc2cc(c3ccc(Cl)c(Cl)c3)no2)cc1,-8.36831276117653,0
b2AR-decoy_2205,O=c1[nH]c(SCc2ccc3ccccc3c2)nc(Cc2ccccc2)c1Br,-8.3661649247557,0
b2AR-decoy_1937,CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2F)c2ccccc21,-8.36449612358298,0
b2AR-decoy_370,COc1ccc(c2cc(/C=C3\C(=O)Nc4ccc(F)cc43)[nH]n2)cc1,-8.3591499745975,0
b2AR-decoy_473,Cc1ccc(c2nc(/C=N/c3ccc(O)cc3)c(O)o2)cc1,-8.35316530039099,0
b2AR-decoy_2362,C/C(=C\c1ccc(Cl)cc1)S(=O)(=O)Nc1c(F)cccc1S(N)(=O)=O,-8.352940719946,0
b2AR-decoy_874,CC1CCC(=NNc2nc(c3ccc(C#N)cc3)cs2)CC1,-8.34921464123306,0
b2AR-decoy_1101,Oc1c(/C=N/c2ccc(Oc3ccccc3)cc2)cnn1c1cccc(Cl)n1,-8.34105311417052,0
b2AR-decoy_2939,CCc1ccncc1C1=CC=C2[C@@H]3CCC4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-8.33902574799849,0
b2AR-decoy_1224,Cc1ccc(c2nnc(SCc3ccc(Cl)cc3)o2)c(O)c1,-8.33786494840418,0
b2AR-decoy_1670,CC1CN(C(=O)c2ccccc2)OC(c2ccc3c(c2)OCO3)O1,-8.33642165451803,0
b2AR-decoy_147,Cc1sc2nc(CSc3nc4ccccc4s3)nc(O)c2c1C,-8.33477666549248,0
b2AR-decoy_2214,Cc1ccc(/C=C2/SC(c3ccc(n4ccnc4)cc3)N(Nc3ccccc3)C2=O)cc1,-8.33254520293068,0
b2AR-decoy_419,Cn1nc(c2ccc(Cl)cc2)s/c1=N\c1cccc(C(N)=O)c1,-8.33171382939205,0
b2AR-decoy_61,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(Br)cc3)c2O)O1,-8.32827651657352,0
