ligand_id,SMILES,BE_avg,is_active
ASD03130100,CC(C)CCNc1nc(Nc2cc(Cl)cc(Cl)c2)nc2ccccc12,-2.8994887087033634,1
b2AR-decoy_1891,Cc1cc2c(cc1C(=O)/C=C/c1ccc(C#N)cc1)C(C)(C)CCC2(C)C,-2.897803994089187,0
b2AR-decoy_2924,CC(C)(C)c1ccc(c2ccc(OCc3ccccc3)c(/C=C3\SC(=O)NC3=O)c2)cc1,-2.8968707999850203,0
b2AR-decoy_3021,COc1ccc(/C=N/NC(=O)c2ccc(NC(C)=O)cc2)cc1COc1ccc(F)cc1F,-2.8955516356262203,0
b2AR-decoy_1784,CCc1cc(CC)nc(SCC(=O)Nc2ncc(Cc3cccc(C)c3)s2)n1,-2.8946639050932315,0
b2AR-decoy_1549,N#CN1CC(OC(c2ccccc2)c2cc(c3ccon3)cc(c3ccon3)c2)C1,-2.892651504979341,0
b2AR-decoy_1465,NNC(=O)c1cccs1,-2.8907436427229856,0
b2AR-decoy_649,CCOC(=O)c1oc2cc(c3ccc(Br)cc3)cc(O)c2c1C,-2.8903598616943054,0
b2AR-decoy_909,Cc1[nH]c(C)c(c2ccc(Oc3ccc(Cl)cc3)cc2)c(=O)c1C,-2.890048271668466,0
b2AR-decoy_1270,O=[N+]([O-])CCCCCCN1c2ccc(F)cc2Sc2cccnc21,-2.8898943428487294,0
b2AR-decoy_1563,CC1=C(C(=O)Nc2ccc(CC(=O)NCc3ccc(OC(C)C)cc3)cc2)SCCO1,-2.887231605395889,0
b2AR-decoy_1451,N#CCc1nc(C#N)c(N)o1,-2.886892289704297,0
b2AR-decoy_1733,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1O)OCO3)[C@H](OC)[C@@H](C)[C@@H](C)C2,-2.8856615882014283,0
b2AR-decoy_2885,O=C(/C=C/c1ccc(n2ccnc2)cc1)c1ccc(OCc2ccc(Cl)cc2Cl)cc1,-2.8842765636568126,0
b2AR-decoy_107,Cc1cc(C)c(S(=O)(=O)Nc2cc(Cl)c3oc4c(c3c2)C(=O)CCC4)cc1C,-2.882619059758034,0
b2AR-decoy_1252,Cc1onc(c2ccccc2)c1c1nnc(c2ccccc2C(F)(F)F)o1,-2.881609867522286,0
b2AR-decoy_2298,O=C(N/N=C\C1=C(Cl)c2ccccc2CCC1)C1=C(Cl)c2ccccc2CCC1,-2.8808948858404264,0
