ligand_id,SMILES,cluster00_BE,cluster01_BE,cluster02_BE,cluster03_BE,cluster04_BE,cluster05_BE,cluster06_BE,cluster07_BE,cluster08_BE,is_active
ASD00230003,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,-6.172,-5.075633728738219,-5.316618195096407,-5.10455254563703,-4.279700306037418,-2.831024196616026,-2.8481187386568383,-4.506438950327563,-2.9629519609142747,1
ASD01810001,O=C1CCc2cc3c(c4c5ccccc5n1c24)CCNC3,-12.641,-11.930633728738218,-11.327618195096406,-8.61455254563703,-8.477700306037418,-9.622024196616026,-9.672118738656838,-6.766438950327563,-9.664951960914276,1
ASD01810002,COc1cccc2c1c1c3c(cc4c1n2C(=O)CC4)CNCC3,-12.404,-11.533633728738218,-10.794618195096406,-8.57355254563703,-7.464700306037418,-8.902024196616026,-8.65711873865684,-6.837438950327563,-9.624951960914274,1
ASD01810003,O=C1CCc2cc3c(c4c5c(O)cccc5n1c24)CCNC3,-12.878,-12.08663372873822,-11.623618195096409,-8.58955254563703,-8.447700306037417,-9.433024196616026,-9.06711873865684,-6.648438950327563,-9.693951960914276,1
ASD01810004,O=C1CCc2cc3c(c4c5c(Cl)cccc5n1c24)CCNC3,-12.934,-12.071633728738218,-11.744618195096406,-8.87055254563703,-7.931700306037417,-8.678024196616025,-5.591118738656839,-6.925438950327562,-9.541951960914275,1
ASD01810005,COC(=O)c1cccc2c1c1c3c(cc4c1n2C(=O)CC4)CNCC3,-11.99,-11.847633728738218,-11.455618195096406,-8.64955254563703,-6.429700306037417,-7.136024196616026,-7.113118738656839,-6.685438950327564,-8.763951960914275,1
ASD01810006,Cc1ccc2c(c1)c1c3c(cc4c1n2C(=O)CC4)CNCC3,-12.878,-12.441633728738218,-11.994618195096406,-8.85455254563703,-9.017700306037415,-10.080024196616026,-9.77911873865684,-6.788438950327564,-9.713951960914274,1
ASD01810007,COc1ccc2c(c1)c1c3c(cc4c1n2C(=O)CC4)CNCC3,-12.438,-11.879633728738218,-11.794618195096406,-8.97355254563703,-9.034700306037417,-9.507024196616026,-9.367118738656838,-6.447438950327562,-8.983951960914274,1
ASD01810008,O=C1CCc2cc3c(c4c5cc(O)ccc5n1c24)CCNC3,-12.096,-12.036633728738218,-11.749618195096406,-8.427552545637031,-9.135700306037418,-9.414024196616026,-9.461118738656838,-6.387438950327564,-9.425951960914274,1
ASD01810009,O=C1CCc2cc3c(c4c5cc(Cl)ccc5n1c24)CCNC3,-12.995,-12.034633728738218,-11.646618195096408,-8.83255254563703,-9.017700306037415,-9.865024196616028,-9.791118738656838,-6.911438950327563,-9.772951960914275,1
ASD01810010,O=C(O)c1ccc2c(c1)c1c3c(cc4c1n2C(=O)CC4)CNCC3,-13.041,-12.476633728738218,-12.114618195096408,-8.95255254563703,-8.480700306037418,-10.266024196616026,-9.49711873865684,-7.217438950327562,-9.566951960914274,1
ASD01810011,COC(=O)c1ccc2c(c1)c1c3c(cc4c1n2C(=O)CC4)CNCC3,-13.307,-12.258633728738218,-11.880618195096408,-8.626552545637031,-9.426700306037418,-9.769024196616028,-9.12611873865684,-7.051438950327563,-9.400951960914275,1
ASD01810012,O=C(c1ccc2c(c1)c1c3c(cc4c1n2C(=O)CC4)CNCC3)N1CCOCC1,-13.031,-12.82963372873822,-13.131618195096406,-10.081552545637033,-9.952700306037418,-10.420024196616026,-10.07111873865684,-8.102438950327564,-10.278951960914274,1
ASD01810013,O=C1CCc2cc3c(c4c5cc(CN6CCOCC6)ccc5n1c24)CCNC3,-12.271,-12.213633728738218,-12.049618195096404,-9.47955254563703,-10.045700306037418,-9.654024196616026,-9.134118738656838,-7.624438950327562,-10.629951960914276,1
ASD01810014,COc1ccc2c3c4c(cc5c3n(c2c1)C(=O)CC5)CNCC4,-12.366,-12.25663372873822,-11.775618195096406,-8.53755254563703,-8.963700306037417,-9.462024196616026,-9.23111873865684,-6.4184389503275625,-9.324951960914277,1
ASD01810015,O=C1CCc2cc3c(c4c5ccc(O)cc5n1c24)CCNC3,-12.419,-11.898633728738218,-11.614618195096408,-8.49755254563703,-8.550700306037417,-9.758024196616024,-9.348118738656838,-6.432438950327564,-9.447951960914274,1
ASD01810016,O=C1CCc2cc3c(c4c5ccc(Cl)cc5n1c24)CCNC3,-13.076,-12.42963372873822,-11.480618195096406,-8.71255254563703,-8.818700306037417,-10.148024196616026,-9.759118738656838,-6.706438950327563,-10.033951960914274,1
ASD01810017,COC(=O)c1ccc2c3c4c(cc5c3n(c2c1)C(=O)CC5)CNCC4,-12.78,-11.50963372873822,-12.136618195096409,-8.86955254563703,-8.918700306037417,-9.911024196616026,-9.121118738656838,-7.007438950327563,-9.531951960914274,1
ASD01810018,N#Cc1ccc2c3c4c(cc5c3n(c2c1)C(=O)CC5)CNCC4,-12.445,-12.245633728738218,-11.650618195096406,-8.57555254563703,-8.897700306037418,-9.573024196616029,-9.13511873865684,-6.612438950327563,-8.967951960914274,1
ASD01810019,COc1cccc2c3c4c(cc5c3n(c12)C(=O)CC5)CNCC4,-11.493,-12.25063372873822,-11.657618195096406,-8.56455254563703,-8.768700306037417,-9.196024196616026,-8.623118738656839,-6.257438950327563,-8.925951960914274,1
ASD01810020,O=C1CCc2cc3c(c4c5cccc(O)c5n1c24)CCNC3,-12.217,-12.414633728738218,-12.011618195096409,-9.29155254563703,-9.029700306037418,-9.310024196616023,-9.406118738656838,-6.414438950327563,-8.979951960914274,1
ASD01810021,COc1cc2c3c4c(cc5c3n(c2cc1OC)C(=O)CC5)CNCC4,-11.708,-11.54863372873822,-10.359618195096406,-8.43455254563703,-8.905700306037417,-9.225024196616026,-8.950118738656839,-6.279438950327563,-8.866951960914275,1
ASD01810022,O=C1CCc2cc3c(c4c5cc6c(cc5n1c24)OCO6)CCNC3,-13.191,-12.25363372873822,-12.581618195096404,-8.86655254563703,-8.858700306037418,-10.489024196616024,-10.03611873865684,-7.111438950327562,-10.215951960914277,1
ASD01810023,COc1cc2c(c(OC)c1OC)c1c3c(cc4c1n2C(=O)CC4)CNCC3,-11.584,-10.485633728738218,-9.513618195096406,-8.60555254563703,-8.074700306037418,-8.219024196616026,-4.778118738656839,-6.085438950327563,-8.665951960914274,1
ASD01810024,COC(=O)c1c2c(c3c4cc(OC)c(OC)cc4n4c3c1CCC4=O)CCNC2,-10.461,-9.36263372873822,-9.910618195096406,-8.05455254563703,-6.192700306037418,-5.353024196616026,-3.6381187386568383,-6.499438950327562,-7.291951960914275,1
ASD01810025,COc1cc2c3c4c(c(COC(C)=O)c5c3n(c2cc1OC)C(=O)CC5)CNCC4,-10.345,-9.549633728738218,-10.181618195096409,-8.30155254563703,-6.418700306037418,-5.442024196616026,-5.112118738656839,-6.395438950327563,-6.832951960914274,1
ASD01810026,COc1cccc2c1c1c3c(cc4c1n2C(=O)CC4(C)C)CNCC3,-11.48,-11.04263372873822,-9.913618195096406,-8.61655254563703,-6.533700306037417,-8.089024196616027,-5.263118738656839,-6.662438950327562,-7.605951960914274,1
ASD01810027,CC1(C)CC(=O)n2c3cccc(O)c3c3c4c(cc1c32)CNCC4,-12.796,-11.495633728738218,-10.736618195096408,-8.84455254563703,-6.3907003060374175,-8.794024196616025,-7.055118738656839,-6.813438950327562,-8.642951960914274,1
ASD01810028,O=C1CCc2cc3c(c4c5ccccc5n1c24)CNCC3,-12.856,-12.18363372873822,-11.863618195096404,-8.46555254563703,-8.910700306037418,-9.574024196616026,-9.332118738656838,-6.536438950327563,-9.312951960914274,1
ASD01810029,COc1ccc2c(c1)c1c3c(cc4c1n2C(=O)CC4)CCNC3,-12.008,-11.60663372873822,-11.195618195096406,-8.48655254563703,-8.544700306037418,-9.136024196616026,-9.02011873865684,-6.446438950327563,-9.105951960914274,1
ASD01810030,O=C1CCc2cc3c(c4c5cc(O)ccc5n1c24)CNCC3,-12.512,-12.39063372873822,-11.648618195096406,-8.76055254563703,-8.718700306037418,-9.463024196616026,-9.10311873865684,-6.550438950327562,-9.311951960914277,1
ASD01810031,COC(=O)c1ccc2c(c1)c1c3c(cc4c1n2C(=O)CC4)CCNC3,-12.778,-12.15063372873822,-11.557618195096406,-8.64655254563703,-9.378700306037418,-9.854024196616026,-8.906118738656838,-7.062438950327563,-9.180951960914276,1
ASD01810032,COc1ccc2c3c4c(cc5c3n(c2c1)C(=O)CC5)CCNC4,-12.279,-11.71163372873822,-11.059618195096409,-8.39655254563703,-8.045700306037418,-9.503024196616026,-8.544118738656838,-6.5274389503275625,-9.098951960914274,1
ASD01810033,O=C1CCc2cc3c(c4c5ccc(O)cc5n1c24)CNCC3,-12.457,-11.610633728738218,-11.407618195096406,-8.62555254563703,-8.501700306037417,-9.561024196616026,-9.310118738656838,-6.549438950327563,-9.390951960914274,1
ASD01810034,COc1cc2c3c4c(cc5c3n(c2cc1OC)C(=O)CC5)CCNC4,-11.515,-11.408633728738218,-11.218618195096406,-8.70455254563703,-8.499700306037418,-9.031024196616023,-8.293118738656839,-6.335438950327562,-9.245951960914274,1
ASD01810035,CC1(C)CC(=O)n2c3ccccc3c3c4c(cc1c32)CCNC4,-12.727,-11.96263372873822,-11.388618195096406,-8.629552545637031,-7.010700306037418,-8.020024196616026,-6.107118738656839,-6.9504389503275625,-8.391951960914275,1
ASD01810036,COc1cc2c3c4c(cc5c3n(c2cc1OC)C(=O)CC5(C)C)CCNC4,-12.024,-11.42363372873822,-10.933618195096406,-8.47655254563703,-6.582700306037418,-8.182024196616027,-4.574118738656838,-6.634438950327564,-8.443951960914275,1
ASD01810329,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,-8.145,-8.436633728738219,-8.245618195096407,-7.372552545637029,-6.266700306037418,-6.7900241966160255,-5.815118738656839,-5.190438950327563,-5.727951960914275,1
ASD01810330,CCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,-8.06,-8.774633728738218,-8.463618195096407,-7.120552545637031,-5.5477003060374175,-6.332024196616025,-5.634118738656838,-5.329438950327563,-5.8639519609142745,1
ASD01810338,CCCCCCOc1nsnc1C1=CCCN(C)C1,-7.921,-7.110633728738218,-6.871618195096406,-5.80555254563703,-5.145700306037417,-5.5560241966160255,-4.780118738656839,-4.031438950327563,-4.6379519609142745,1
ASD01820001,CN(C)Cc1c2n(c3ccccc13)Cc1c(CN(C)C)c3ccccc3n1C2,-9.69,-9.000633728738219,-9.021618195096408,-8.706552545637031,-7.593700306037418,-7.721024196616026,-6.572118738656839,-6.346438950327563,-6.807951960914274,1
ASD01820002,C[N+](C)(C)Cc1c2n(c3ccccc13)Cc1c(C[N+](C)(C)C)c3ccccc3n1C2,-8.882,-8.251633728738218,-7.538618195096406,-7.83955254563703,-5.8057003060374175,-4.821024196616026,-5.508118738656838,-6.031438950327563,-5.576951960914274,1
ASD01820003,C=CC[N+](C)(C)Cc1c2n(c3ccccc13)Cc1c(C[N+](C)(C)CC=C)c3ccccc3n1C2,-9.051,-8.247633728738219,-8.369618195096406,-7.911552545637031,-5.355700306037417,-4.460024196616026,-4.451118738656839,-6.305438950327563,-5.806951960914274,1
ASD01820005,Cc1c(Cl)c(OCC(=O)N2CCN(C)CC2)cc2sc(C(=O)NC3CC3)c(N)c12,-9.837,-9.59663372873822,-10.281618195096408,-7.940552545637031,-6.357700306037417,-8.653024196616027,-7.610118738656839,-6.130438950327563,-7.0499519609142745,1
ASD01820009,CC(C)(CN1C(=O)c2cccc3cccc(c23)C1=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC#CCOC1=NOCC1,-9.157,-7.633633728738218,-7.296618195096407,-7.065552545637031,-6.472700306037417,-6.5080241966160255,-5.902118738656839,-4.774438950327563,-6.051951960914275,1
ASD01820010,CN1CCC=C(c2nsnc2OCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,-9.509,-9.36163372873822,-9.153618195096406,-8.75255254563703,-7.086700306037418,-6.560024196616025,-6.543118738656839,-6.887438950327564,-7.177951960914275,1
ASD01820011,CN1CCC=C(c2nsnc2OCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,-9.152,-8.205633728738219,-8.297618195096407,-8.36455254563703,-7.053700306037417,-7.457024196616025,-6.336118738656838,-6.630438950327562,-6.7229519609142745,1
ASD01820012,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,-8.579,-7.861633728738219,-8.466618195096407,-8.32555254563703,-6.403700306037417,-6.182024196616026,-6.557118738656838,-6.074438950327563,-5.492951960914274,1
ASD01820013,CN1CCC=C(c2nsnc2OCCCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,-7.729,-8.272633728738219,-8.993618195096406,-6.966552545637031,-6.246700306037417,-7.300024196616025,-6.205118738656839,-5.701438950327563,-5.931951960914274,1
ASD01820014,CC12CCCCC1(C)C(=O)N(CCC[N+](C)(C)CCCCCC[N+](C)(C)CCCN1C(=O)c3ccccc3C1=O)C2=O,-7.222,-7.456633728738218,-7.214618195096406,-7.65355254563703,-6.0477003060374175,-6.779024196616026,-4.311118738656838,-4.810438950327563,-5.681951960914274,1
ASD01820015,C[N+](C)(CCCCCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O)CCCN1C(=O)CCC1=O,-6.676,-7.154633728738219,-6.690618195096406,-6.33755254563703,-6.187700306037417,-5.046024196616026,-4.567118738656839,-5.159438950327563,-5.290951960914274,1
ASD01820016,CC[N+](C)(C)CCCCCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O,-6.812,-7.069633728738219,-6.188618195096407,-6.00655254563703,-4.998700306037417,-5.513024196616026,-3.943118738656839,-4.335438950327563,-4.130951960914275,1
ASD01820017,CCCCCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O,-7.642,-7.391633728738219,-7.139618195096406,-6.57855254563703,-4.9627003060374175,-6.5190241966160265,-5.475118738656839,-4.850438950327563,-5.346951960914275,1
ASD01820018,CCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O,-7.535,-7.905633728738218,-7.540618195096407,-6.67555254563703,-4.916700306037417,-6.171024196616026,-6.106118738656839,-4.7694389503275625,-5.573951960914274,1
ASD01820019,CC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O,-7.532,-7.765633728738219,-7.5796181950964066,-6.33355254563703,-5.400700306037417,-5.500024196616026,-6.075118738656839,-4.794438950327563,-5.037951960914275,1
ASD01820020,C[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O,-7.496,-7.934633728738218,-7.545618195096406,-6.12355254563703,-5.293700306037418,-5.994024196616026,-5.340118738656839,-4.812438950327563,-5.352951960914275,1
ASD01820021,CCCN(CCCN1C(=O)CCC1=O)CC1CCCCN1CCNC(=O)N1c2ccccc2C(=O)Nc2cccnc21,-8.83,-8.257633728738218,-8.361618195096407,-8.25755254563703,-7.764700306037417,-5.904024196616026,-6.257118738656839,-6.507438950327563,-6.934951960914274,1
ASD01820022,CCCN(CCCN1C(=O)c2ccccc2C1=O)CC1CCCCN1CCNC(=O)N1c2ccccc2C(=O)Nc2cccnc21,-9.316,-9.46563372873822,-8.347618195096405,-8.74855254563703,-7.949700306037418,-7.439024196616026,-7.462118738656839,-6.905438950327563,-7.497951960914275,1
ASD01820023,CCCN(CCCCCCN1C(=O)c2ccccc2C1=O)CC1CCCCN1CCNC(=O)N1c2ccccc2C(=O)Nc2cccnc21,-9.201,-9.976633728738218,-9.873618195096409,-8.79355254563703,-8.889700306037417,-7.715024196616026,-7.068118738656839,-6.8704389503275625,-7.253951960914275,1
ASD01820024,CCCN(CCCCCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O)CC1CCCCN1CCNC(=O)N1c2ccccc2C(=O)Nc2cccnc21,-7.972,-8.74963372873822,-8.850618195096406,-8.45455254563703,-7.017700306037417,-7.236024196616025,-6.310118738656838,-6.020438950327563,-6.443951960914275,1
ASD01820025,Clc1cccc(Cl)c1CON=Cc1cc[n+](CCC[n+]2ccc(C=NOCc3c(Cl)cccc3Cl)cc2)cc1,-8.699,-8.837633728738219,-8.395618195096406,-7.39055254563703,-7.068700306037417,-7.146024196616025,-6.219118738656839,-5.447438950327563,-5.797951960914274,1
ASD01820026,CON=Cc1cc[n+](CCC[n+]2ccc(C=NOCc3c(Cl)cccc3Cl)cc2)cc1,-7.629,-7.832633728738218,-8.050618195096407,-6.51455254563703,-6.673700306037418,-7.325024196616026,-5.713118738656839,-5.1764389503275625,-5.471951960914275,1
ASD01820027,ON=Cc1cc[n+](CCC[n+]2ccc(C=NOCc3c(Cl)cccc3Cl)cc2)cc1,-8.677,-8.110633728738218,-8.066618195096407,-7.17255254563703,-6.770700306037417,-6.247024196616026,-5.855118738656838,-5.512438950327563,-5.535951960914275,1
ASD01820028,Cc1cc[n+](CCC[n+]2ccc(C=NOCc3c(Cl)cccc3Cl)cc2)cc1,-8.638,-8.086633728738219,-8.323618195096406,-7.01355254563703,-6.242700306037418,-6.625024196616026,-6.212118738656839,-5.897438950327563,-5.822951960914274,1
ASD01820029,N#Cc1cc[n+](CCC[n+]2ccc(C=NOCc3c(Cl)cccc3Cl)cc2)cc1,-8.114,-7.823633728738219,-7.989618195096407,-6.923552545637031,-6.796700306037417,-6.853024196616026,-5.859118738656839,-5.562438950327563,-5.618951960914275,1
ASD01820030,CN(C)c1cc[n+](CCC[n+]2ccc(C=NOCc3c(Cl)cccc3Cl)cc2)cc1,-8.336,-8.237633728738219,-8.195618195096406,-7.12455254563703,-5.958700306037417,-7.193024196616026,-6.03511873865684,-5.393438950327563,-5.888951960914275,1
ASD01820031,Clc1cccc(Cl)c1CON=Cc1cc[n+](CCC[n+]2ccccc2)cc1,-8.21,-8.15663372873822,-8.047618195096407,-7.213552545637031,-6.1407003060374175,-7.525024196616027,-5.954118738656838,-6.0034389503275625,-5.177951960914275,1
ASD01820032,Clc1cccc(Cl)c1CON=Cc1cc[n+](CCCc2ccccc2)cc1,-8.754,-8.449633728738219,-7.895618195096405,-7.873552545637031,-6.8987003060374175,-7.688024196616025,-5.918118738656839,-5.629438950327563,-6.208951960914275,1
ASD01820033,COc1ccc(CCC[n+]2ccc(C=NOCc3c(Cl)cccc3Cl)cc2)cc1,-8.986,-8.132633728738218,-8.301618195096406,-7.90355254563703,-6.657700306037418,-8.011024196616026,-6.371118738656838,-5.2854389503275625,-6.376951960914274,1
ASD01820034,C[N+](C)(C)CCC[n+]1ccc(C=NOCc2c(Cl)cccc2Cl)cc1,-7.118,-7.133633728738219,-6.620618195096406,-6.66855254563703,-6.0317003060374175,-5.637024196616026,-4.788118738656839,-4.757438950327563,-4.904951960914275,1
ASD01820035,CC[N+](CC)(CC)CCC[n+]1ccc(C=NOCc2c(Cl)cccc2Cl)cc1,-6.986,-6.772633728738218,-6.095618195096407,-6.01755254563703,-5.724700306037417,-5.352024196616026,-4.364118738656838,-4.694438950327563,-3.9889519609142745,1
ASD01820036,CCC[n+]1ccc(C=NOCc2c(Cl)cccc2Cl)cc1,-8.003,-7.649633728738218,-7.657618195096406,-6.31355254563703,-6.328700306037417,-6.284024196616026,-5.20811873865684,-4.871438950327563,-5.086951960914274,1
ASD01820037,CN1CCC=C(c2nsnc2OCCCCCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,-8.65,-8.148633728738218,-8.002618195096407,-7.52955254563703,-7.709700306037417,-7.0030241966160265,-5.700118738656839,-5.723438950327563,-6.212951960914275,1
ASD01820038,CN1CCC=C(c2nsnc2OCCCCCCCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,-7.992,-8.299633728738218,-7.442618195096406,-6.657552545637031,-6.753700306037418,-6.9150241966160255,-6.451118738656838,-5.653438950327563,-5.606951960914275,1
ASD01820039,O=C1CCc2ccccc2N1CCCN1CCC(CCCO)CC1,-8.254,-8.238633728738218,-7.904618195096406,-7.08255254563703,-5.168700306037418,-6.124024196616026,-4.942118738656839,-5.412438950327563,-6.055951960914275,1
ASD01820040,O=C1CCc2ccccc2N1CCCN1CCC(CCCCCO)CC1,-8.385,-7.590633728738219,-7.603618195096406,-6.9975525456370296,-5.485700306037417,-5.131024196616026,-5.677118738656839,-5.196438950327563,-5.414951960914275,1
ASD01820041,C[N+](C)(CCCCCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O)CCCN1C(=O)c2ccccc2C1=O,-7.807,-9.034633728738218,-8.510618195096406,-7.57055254563703,-5.8777003060374176,-6.876024196616026,-6.090118738656839,-5.238438950327563,-5.865951960914275,1
ASD01820042,CC(CN1C(=O)c2ccccc2C1=O)C[N+](C)(C)CCCCCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O,-7.293,-7.716633728738218,-8.594618195096407,-7.94555254563703,-5.6277003060374176,-6.443024196616026,-5.943118738656839,-5.696438950327563,-5.926951960914275,1
ASD01820043,CC(CN1C(=O)c2ccccc2C1=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC(C)CN1C(=O)c2ccccc2C1=O,-7.397,-9.068633728738218,-7.151618195096407,-7.84855254563703,-6.432700306037417,-5.090024196616026,-4.742118738656838,-5.815438950327563,-5.759951960914275,1
ASD01820044,CC(C)(CN1C(=O)c2ccccc2C1=O)C[N+](C)(C)CCCCCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O,-7.248,-8.354633728738218,-8.414618195096406,-7.70755254563703,-7.442700306037418,-5.937024196616026,-5.796118738656839,-5.007438950327563,-6.120951960914274,1
ASD01820045,CC(C)(CN1C(=O)c2ccccc2C1=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC(C)(C)CN1C(=O)c2ccccc2C1=O,-7.671,-6.556633728738219,-6.239618195096407,-8.36055254563703,-6.580700306037418,-5.321024196616026,-7.471118738656839,-5.965438950327563,-5.974951960914275,1
ASD01820046,CCC(CN1C(=O)c2ccccc2C1=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC(CC)CN1C(=O)c2ccccc2C1=O,-7.855,-6.658633728738218,-6.609618195096406,-7.623552545637031,-6.151700306037418,-4.574024196616026,-5.913118738656838,-5.925438950327563,-6.083951960914275,1
ASD01820047,CCCC(CN1C(=O)c2ccccc2C1=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC(CCC)CN1C(=O)c2ccccc2C1=O,-7.21,-6.013633728738219,-7.966618195096407,-7.38155254563703,-6.0077003060374174,-5.517024196616026,-5.300118738656838,-5.417438950327563,-5.987951960914275,1
ASD01820048,CC(C)CC(CN1C(=O)c2ccccc2C1=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC(CC(C)C)CN1C(=O)c2ccccc2C1=O,-7.336,-7.359633728738219,-6.228618195096407,-7.50955254563703,-6.890700306037418,-5.488024196616026,-5.253118738656839,-5.797438950327563,-5.986951960914274,1
ASD01820049,Cc1ccc2c(c1)C(=O)N(CCC[N+](C)(C)CCCCCC[N+](C)(C)CCCN1C(=O)c3ccccc3C1=O)C2=O,-9.035,-9.46163372873822,-7.564618195096406,-7.80055254563703,-6.766700306037418,-6.121024196616026,-6.025118738656838,-5.404438950327563,-6.0369519609142746,1
ASD01820050,Cc1ccc2c(c1)C(=O)N(CC(C)C[N+](C)(C)CCCCCC[N+](C)(C)CCCN1C(=O)c3ccccc3C1=O)C2=O,-7.48,-7.496633728738219,-8.719618195096407,-7.73655254563703,-5.926700306037418,-5.149024196616026,-7.432118738656838,-5.371438950327563,-6.266951960914275,1
ASD01820051,Cc1ccc2c(c1)C(=O)N(CC(C)(C)C[N+](C)(C)CCCCCC[N+](C)(C)CCCN1C(=O)c3ccccc3C1=O)C2=O,-7.873,-7.823633728738219,-8.321618195096406,-8.11155254563703,-6.3137003060374175,-5.817024196616026,-6.129118738656839,-5.759438950327563,-5.812951960914274,1
ASD01820052,C[N+](C)(CCCN1C(=O)c2ccccc2C1=O)CCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O,-7.777,-9.056633728738218,-7.323618195096406,-7.63855254563703,-8.074700306037418,-7.442024196616026,-6.733118738656838,-5.207438950327563,-6.3799519609142745,1
ASD01820053,C[N+](C)(CCCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O)CCCN1C(=O)c2ccccc2C1=O,-7.383,-8.994633728738219,-7.955618195096406,-7.821552545637029,-6.717700306037418,-6.824024196616026,-6.737118738656839,-5.274438950327563,-6.152951960914274,1
ASD01820054,C[N+](C)(CCCCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O)CCCN1C(=O)c2ccccc2C1=O,-7.204,-8.616633728738218,-8.276618195096406,-7.914552545637029,-7.477700306037418,-5.874024196616026,-6.211118738656838,-5.338438950327562,-6.627951960914274,1
ASD01820055,O=C1CCc2ccccc2N1CCCN1CCC(CCCCCCCO)CC1,-8.525,-7.583633728738219,-7.146618195096406,-6.78155254563703,-4.734700306037418,-5.890024196616026,-5.477118738656838,-5.100438950327563,-5.276951960914275,1
ASD01820056,C[N+](C)(CCCCCCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O)CCCN1C(=O)c2ccccc2C1=O,-7.435,-8.81363372873822,-8.367618195096407,-7.3675525456370305,-6.397700306037417,-6.4470241966160255,-5.519118738656839,-5.0834389503275625,-5.184951960914274,1
ASD01820057,C[N+](C)(CCCCCCCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O)CCCN1C(=O)c2ccccc2C1=O,-7.488,-8.588633728738218,-7.077618195096406,-7.73055254563703,-6.2127003060374175,-5.992024196616026,-6.679118738656838,-4.977438950327563,-6.131951960914275,1
ASD01820058,C[N+](C)(CCCCCCCCCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O)CCCN1C(=O)c2ccccc2C1=O,-7.607,-8.48363372873822,-7.580618195096406,-7.16055254563703,-6.474700306037417,-6.933024196616026,-5.096118738656839,-4.839438950327563,-5.149951960914274,1
ASD01820059,C[N+](C)(CCCN1C(=O)c2ccccc2C1=O)CCCN1C(=O)c2ccccc2C1=O,-8.704,-8.952633728738219,-8.057618195096406,-8.04555254563703,-7.389700306037417,-7.263024196616026,-6.924118738656839,-5.889438950327563,-6.128951960914275,1
ASD01820060,O=C1c2ccccc2C(=O)N1CON=Cc1cc[n+](CCC[n+]2ccc(C=NOCN3C(=O)c4ccccc4C3=O)cc2)cc1,-9.944,-10.302633728738218,-8.838618195096407,-8.31955254563703,-7.892700306037417,-9.032024196616026,-8.351118738656838,-5.701438950327563,-7.131951960914275,1
ASD01820061,O=C1c2ccccc2C(=O)N1CON=Cc1cc[n+](CCCC[n+]2ccc(C=NOCN3C(=O)c4ccccc4C3=O)cc2)cc1,-9.749,-10.08763372873822,-9.194618195096409,-8.78755254563703,-7.697700306037417,-8.397024196616027,-8.081118738656839,-5.244438950327563,-6.989951960914274,1
ASD01820062,O=C1c2ccccc2C(=O)N1CON=Cc1cc[n+](CCCCCC[n+]2ccc(C=NOCN3C(=O)c4ccccc4C3=O)cc2)cc1,-9.452,-8.497633728738219,-9.215618195096406,-8.38155254563703,-7.125700306037418,-8.281024196616025,-7.568118738656839,-4.906438950327563,-6.752951960914274,1
ASD01820063,O=C1c2ccccc2C(=O)N1CCCON=Cc1cc[n+](CCC[n+]2ccc(C=NOCCCN3C(=O)c4ccccc4C3=O)cc2)cc1,-9.061,-9.26363372873822,-6.939618195096406,-7.6175525456370305,-6.974700306037418,-8.074024196616026,-7.677118738656839,-5.438438950327563,-6.570951960914275,1
ASD01820064,O=C1c2ccccc2C(=O)N1CCCON=Cc1cc[n+](CCCC[n+]2ccc(C=NOCCCN3C(=O)c4ccccc4C3=O)cc2)cc1,-8.82,-9.26963372873822,-8.823618195096406,-6.66155254563703,-6.567700306037418,-7.300024196616025,-6.786118738656839,-6.662438950327562,-6.822951960914274,1
