ligand_id,SMILES,BE_min,is_active
M2R-decoy_5054,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)[O-])NC(=O)c2cc(N3CCC(C(=O)NCC)CC3)cc(c3ccccc3)n2)CC1,-7.758054393183386,0
M2R-decoy_817,C#C[C@@]1(O)C[C@H]2C[C@@H]1[C@@H]1CC(=C3CCC(=O)CC3)C[C@H]21,-7.757145841441247,0
M2R-decoy_8772,COc1cccc(c2cccc(CC(=O)Nc3nnc(CCCCc4nnc(NC(=O)Cc5cccc(c6cccc(OC)c6)c5)s4)s3)c2)c1,-7.756579609803696,0
M2R-decoy_5822,O=c1n(CCCC2CCCC2)ccn1c1ccc(S(=O)(=O)Nc2ccc(CC[NH2+]C[C@H](O)c3cccnc3)cc2)cc1,-7.7565144143171665,0
M2R-decoy_3783,O=S(=O)(c1ccccc1)c1ccc(C(Cc2cn(Cc3ccccc3)nn2)OCc2cn(Cc3ccccc3)nn2)cc1,-7.756263297468289,0
M2R-decoy_2639,C=C[C@@H]1C[C@]1(NC(=O)C(c1ccccc1)n1c(C)c(Cl)nc(NCC(=O)N2CCOCC2)c1=O)C(=O)NS(=O)(=O)C1CC1,-7.756229127461038,0
M2R-decoy_2716,COc1cc2c(O[C@@H]3OC[C@@H](OC)[C@H](OC)[C@H]3OCCCCCCCC[NH+]3CCOCC3)c3c(c(c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,-7.75620630491533,0
M2R-decoy_9932,CC1=C(C(=O)Nc2ccc(F)cc2)C(c2ccc([N+](=O)[O-])cc2)n2c(s/c(=C/c3ccc(Cl)cc3Cl)c2=O)=N1,-7.755547472764986,0
M2R-decoy_3919,CC(=O)SCCC(CCCCC(=O)N(C)CCOc1ccc(CC2SC(=O)NC2=O)cc1)SC(C)=O,-7.75550988199457,0
M2R-decoy_7971,Cc1nccc(c2ccc(C[C@H](NC(=O)[C@@H]3Cc4cc5c(cc4CN3C(=O)Cc3ccccc3)O[C@@H](c3ccc(OCc4ccc(Cl)c(Cl)c4)cc3)CO5)C(=O)[O-])cc2)c1C,-7.755482829550676,0
M2R-decoy_7147,C[NH+](C)C/C=C/C(=O)Nc1ccc(C(=O)N[C@H]2CCC[C@@](C)(Nc3ncc(Cl)c(c4c[nH]c5ccccc54)n3)C2)nc1,-7.755252417757786,0
M2R-decoy_7027,O=C([O-])[C@@H](Cc1ccc(O)cc1)/[NH+]=C1\S/C(=C\c2ccc(c3cccc(Cl)c3)o2)C(=O)N1c1ccccc1,-7.754727781893106,0
M2R-decoy_3398,O=C(c1ccco1)c1cn(CCOc2ccccc2)c2ccccc12,-7.754251740018427,0
M2R-decoy_3626,CCOc1ccc(N2CCN(C(=O)CNc3ccc(C(C)=O)cc3)CC2)cc1,-7.753783090568687,0
M2R-decoy_3893,COc1cc(C(=O)N(C)C)ccc1c1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,-7.753687786926099,0
M2R-decoy_7045,COc1cc(OC)c(c2cn3ccc(N4CC[C@H]([NH2+]Cc5ccc([N+](=O)[O-])cc5)C4)cc3n2)cc1Cl,-7.753540586341529,0
M2R-decoy_475,Cc1cc(C)n(/N=C/c2c[nH]c3ccccc23)c(=O)c1C#N,-7.753374015224827,0
M2R-decoy_5490,Cc1ccc(N2C(=O)/C(=C/c3ccc(N(CCC#N)CCC#N)cc3C)[NH+]=C2c2cc([N+](=O)[O-])ccc2Cl)cc1,-7.753002912342975,0
M2R-decoy_7809,CC[C@@H](CN1C(C)(C)c2ccccc2S1(=O)=O)N1C(=O)[C@@](C)(CC(=O)[O-])C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,-7.75278761483958,0
M2R-decoy_10275,O=c1n2n(c(=S)n1c1ccc(Br)cc1)CCCCC2,-7.7524246118428,0
M2R-decoy_10127,CN(C)c1ccc(/C=C2/SC(=[NH+]c3ccc(O)cc3)NC2=O)cc1,-7.751981276285937,0
M2R-decoy_2802,CS(=O)(=O)c1ccc(c2nc(SCCCOC(=O)/C=C/c3ccccc3)nn2c2ccc(Br)cc2)cc1,-7.751504855497275,0
M2R-decoy_6459,CCOC(=O)[C@@H]1[C@H]2COc3ccc(Br)cc3[C@@H]2N2C(=O)N(c3ccc(Cl)cc3)C(=O)[C@@]12C,-7.75132225061001,0
M2R-decoy_8787,COc1ccc2cc(CCC(=O)CC(Nc3ccc(S(=O)(=O)Nc4cc(C)on4)cc3)c3ccc(Cl)c(Cl)c3)ccc2c1,-7.7500491298420755,0
M2R-decoy_8849,CC1(C)C2CC1[C@]1(C)OB(C(CCCl)NC(=O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)NC(=O)OCc3ccccc3)O[C@@H]1C2,-7.7498072957602755,0
M2R-decoy_6074,CCCc1nccn1C(CC(=O)OCC)C1O[C@H]2OC(C)(C)O[C@H]2[C@@H]1OCc1ccccc1,-7.749243541724136,0
M2R-decoy_2197,CCc1c(COc2ccc(CCc3nnn(CCCC4=NN=NN4)n3)cc2)ccc(C(C)=O)c1O,-7.748964439070676,0
M2R-decoy_9494,C=C(Cc1ccc(O)c(Br)c1)C(=O)NCCSSCCNC(=O)C(=C)Cc1ccc(O)c(Br)c1,-7.748762592015817,0
M2R-decoy_5901,CCOc1ccc(CCNC(=O)CCc2c(C)nc3c(c4ccccc4)c(C)nn3c2C)cc1OCC,-7.74820402207558,0
M2R-decoy_10891,CC1(C)O[C@H]2O[C@@H]3COB(c4cccc(/C=N/c5ccc(Br)cc5)c4)O[C@@H]3[C@H]2O1,-7.748138791909307,0
M2R-decoy_7849,O=c1nc(c2cc3nc(N4CCO[C@H]5CCC[C@@H]54)n(Cc4ccc(C(F)(F)F)c(F)c4)c3c(c3cncc(Cl)c3)n2)[nH]o1,-7.747702683231326,0
M2R-decoy_4176,CC[C@H](C)[C@@H]1C(=O)O[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)OCc1ccccc1)C(C)C,-7.74765916715006,0
M2R-decoy_10130,Cc1nc(N2CCCC2)nc2c1CC[NH+](Cc1ccsc1)CC2,-7.747158488637298,0
M2R-decoy_10895,CC1COCCN1c1cnc2ccc(Sc3nnc4ccc(c5cnn(C)c5)cn34)cc2c1,-7.747106043228726,0
M2R-decoy_10124,c1cnn(CC2C[NH+](Cc3csc(c4ccsc4)n3)CCO2)c1,-7.74703014056357,0
M2R-decoy_784,Cc1ccc(B2OC[C@H]3O[C@@H]4OC(C)(C)O[C@@H]4[C@H]3O2)cc1,-7.746904544038367,0
M2R-decoy_2095,COCOC1=C(C)C(=O)O[C@@H](CC/C=C\[C@H](C)[C@H](O)C(C)/C=C\CC[C@@H](O)[C@H](C)[C@@H](OC(N)=O)C(C)C)[C@H]1C,-7.746187434629267,0
M2R-decoy_9653,COc1cc(N2CC[C@@H](OC)[C@@H]2Cc2cnn(C)c2)ncn1,-7.74592293872493,0
ASD01820119,CCC(NC(=O)c1cn(-c2ncc(F)cc2F)c2nc(N3CCNC3=O)ccc2c1=O)C(F)(F)C(F)(F)F,-7.745629520587268,1
M2R-decoy_494,O=C(NC(=S)Nc1ccc2c(c1)OCCO2)c1ccccc1F,-7.745431586651996,0
M2R-decoy_4203,CC(NC(=O)OC(C)(C)C)c1cccc(CC(=O)Nc2ccc(CCCCc3nnc(NC(=O)Cc4ccccc4)s3)nn2)c1,-7.744366495028077,0
M2R-decoy_6047,C[C@@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(n5cn[nH]c5=O)cc4)CC3)cc2)O1,-7.744208418775118,0
M2R-decoy_4713,Cc1nc([C@](C)(NC(=O)c2ccc(C3CC3)c(S(=O)(=O)CC(C)C)n2)C2CC2)no1,-7.744092826192356,0
ASD01820043,CC(CN1C(=O)c2ccccc2C1=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC(C)CN1C(=O)c2ccccc2C1=O,-7.743811758920547,1
M2R-decoy_2614,COc1cc(C(=O)N(C)CC[NH+](C)C)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1c1ccc(c3cnn(C)c3)cc1)CC2,-7.743372303386289,0
M2R-decoy_143,O=C1C=C(Cl)C(=O)C(c2ccc(Cl)cc2)=C1,-7.742997198813036,0
M2R-decoy_4776,CC(=O)OCC1OC(Sc2nc(/C=C3\C=Nc4ccccc43)c(O)n2c2ccccc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,-7.74296213587164,0
M2R-decoy_8177,CCC1(CC)CNC(=O)[C@@H](Cc2ccc(OC)c(Cl)c2)NC(=O)/C=C/C[C@@H]([C@H](C)[C@@H](O)[C@@H](Cl)c2ccccc2)OC(=O)[C@H](CC(C)C)OC1=O,-7.74264784876346,0
M2R-decoy_2038,CCOC(=O)C1(c2ccc(c3ccc(c4cnn(C)c4NC(=O)O[C@H](C)c4ccccc4)cc3)cc2)CC1,-7.742516796472216,0
M2R-decoy_5073,CCC[C@H](NC(=O)[C@@H]1[C@@H](CC)CCN1C(=O)[C@H](NC(=O)[C@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,-7.7421941397948,0
M2R-decoy_4140,C=CCCCS(=O)(=O)NC(=O)c1ccccc1NC(=O)[C@@H](NC(=O)OC(C)(C)C)c1ccc(Oc2cc(C=C)nc(c3ccccc3)n2)cc1,-7.74109202140178,0
M2R-decoy_128,O=C(/C=C1\CCc2ccc(F)cc21)N1CCCC1,-7.74102918723521,0
M2R-decoy_5974,CS(=O)(=O)CCOCc1ccc(c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,-7.741002481018528,0
M2R-decoy_3165,CC(CN(C)c1nc(c2cccnc2)nc2ccccc12)Oc1ccccc1,-7.740967623905536,0
M2R-decoy_10602,O=C(Nc1nccs1)c1cc2c(cc1Cl)Sc1nccn1S2(=O)=O,-7.740730903171245,0
M2R-decoy_9025,COc1cc([C@@H]2c3cc4c(cc3[C@H](CC(=O)CCCCC3CCSC(c5cccc(C(F)(F)F)c5)S3)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,-7.740491733355279,0
M2R-decoy_1132,O=C(N/N=C1\CCC\C1=C(/O)C(F)(F)F)c1cccc(O)c1,-7.74011125459763,0
M2R-decoy_1646,O=C1[NH+]=C(N[C@H](CO)Cc2ccccc2)S/C1=C\c1ccc2ncccc2c1,-7.739924890803458,0
M2R-decoy_641,Cc1cc(C(C)(O)C#Cc2cc(n3ccc4cnc(N)nc43)ccn2)no1,-7.739742032694906,0
M2R-decoy_3276,CCn1cc2nc(SCc3cc(C)ccc3C)n(Cc3ccc(OC)cc3)c(=O)c2n1,-7.739548841738856,0
M2R-decoy_138,CC(C)(C)/[N+]([O-])=C/c1cc2c(cc1Br)OCO2,-7.7394585722801565,0
M2R-decoy_1338,CC(C)(C)C1=Nn2c(nnc2C2CCCCC2)SC1,-7.739256052093927,0
M2R-decoy_2139,COc1cc(/C=C/S(=O)(=O)CS(=O)(=O)/C=C/c2cc(OC)c(C(C)=O)c(C(C)=O)c2)cc(C(C)=O)c1C(C)=O,-7.73921465750353,0
M2R-decoy_8121,COc1ccc2c3c([nH]c2c1)C(C=C(C)C)N1C(=O)C2CCCN2C(=O)C1(OC)C3OC(=O)c1cc(O)cc(OC)c1C(=O)c1c(O)cc(C)cc1OC,-7.739128834655766,0
M2R-decoy_5150,O=C(Cn1cc(Cc2cncnc2)c(=O)nc1SCc1ccc(F)cc1)N1CCN(c2ccccc2)C(=O)C1,-7.738801928181727,0
M2R-decoy_3643,C=CCSc1nnc(c2nnc(SCC=C)n2CC)n1CC,-7.73728080347444,0
M2R-decoy_2628,O=C(Nc1cn(Cc2cn(C3CC[NH+](C4CCOC4)CC3)nn2)nc1c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,-7.736500874666579,0
M2R-decoy_2542,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)c1nc2ccccc2s1,-7.736401574862326,0
M2R-decoy_7390,O=C(N/N=C/c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCc2ncnc(Nc3cccc(C(F)(F)F)c3)c2C1,-7.73610658154265,0
M2R-decoy_5834,Cc1ccc(n2ccnc2)c(NC(=O)c2cnc(c3ccccc3)s2)c1,-7.73513933400808,0
M2R-decoy_2121,CCCCCS(=O)(=O)NC(=O)CCc1ccc(OCC(=O)N(CC)CC)cc1Oc1ncc(C(F)(F)F)cc1Cl,-7.734454145874466,0
M2R-decoy_8379,O=C(O[C@@H](Cc1c(Cl)c[n+]([O-])cc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1)[C@@H]1SCCN1S(=O)(=O)c1cccnc1,-7.733701658167968,0
M2R-decoy_10300,Fc1ccc(c2nn3c(C4COc5ccccc5O4)nnc3s2)cc1,-7.733276628478956,0
ASD01820123,O=C(NC(C1CC1)C(F)(F)F)c1cn(-c2c(F)cc(F)cc2Cl)c2nc(N3CC(O)C(O)C3)c(F)cc2c1=O,-7.733085681309516,1
M2R-decoy_1524,Cc1cnn(CC(C)[NH2+]Cc2csc(c3ccsc3)n2)c1,-7.7328717453455,0
M2R-decoy_6519,O=C(CNc1cc(C(F)(F)F)nc2ccc(C(F)(F)F)cc12)NC1C[NH+]([C@H]2CC[C@@](O)(c3cncs3)CC2)C1,-7.73282245657281,0
M2R-decoy_6802,C=CC[C@H]1C[C@]2(O)C[C@H](C(C)(C)O)OC2=C(CC2=C3O[C@@H](C(C)(C)O)C[C@@]3(O)C[C@H](CC=C)C2=O)C1=O,-7.732786810487999,0
M2R-decoy_6366,CC(=O)NS(=O)(=O)c1ccc(c2c(CCc3ccc4ccccc4n3)nc3c(N4CCOCC4)ccnn32)cc1,-7.732315822885596,0
M2R-decoy_11298,COc1cnc2ccn([C@H](C)c3nnc4ccc(c5cnn(C)c5)cn34)c(=O)c2c1,-7.732153941454387,0
M2R-decoy_7318,O=C(N/N=C/c1cccc([N+](=O)[O-])c1)Nc1ccc(n2c(=O)c3cc(Br)cc(Br)c3nc2c2ccccc2)cc1,-7.73204928657189,0
M2R-decoy_9930,CC(C)(O)CNC(=O)N1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)[C@H]1c1ccc(C#N)cc1S(C)(=O)=O,-7.73139849458076,0
M2R-decoy_2205,Cc1cc(=O)oc2cc(OCCCCCn3cncn3)cc(OCCCCCn3cncn3)c12,-7.731271818269228,0
M2R-decoy_5796,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CSc1cccc2ccccc12)NS(C)(=O)=O,-7.731161374143696,0
M2R-decoy_8384,O=C(/C=C/c1cccc(C(F)(F)F)c1)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,-7.731133912363717,0
M2R-decoy_9656,C#CCn1c(=O)c2c(ncn2CCCC(C)=O)n(C)c1=O,-7.73104205226968,0
M2R-decoy_4714,CCCn1c(=O)c2c(nc3n2CCCN3Cc2cccc(OC)c2)n(CCC)c1=O,-7.730721459979408,0
M2R-decoy_2159,CSCC[C@H](NC(=O)c1ccc(COCc2ccc(c3ccc(Cl)cc3)o2)cc1c1ccccc1C)C(=O)[O-],-7.730614546239478,0
M2R-decoy_7475,CCS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2ccnc(C(F)(F)F)c2)C(=O)N1C(=O)NC,-7.73052487353154,0
M2R-decoy_4850,CCC(CC)COC(=O)[C@H](C)NP(=O)(OCCOCn1cc(c2cnc(OC)nc2OC)cn1)Oc1ccccc1,-7.730216991796507,0
M2R-decoy_1328,CN(C)C(=O)c1ccc2c(c1)Oc1ccccc1S2(=O)=O,-7.729592461014176,0
M2R-decoy_10150,Cc1cc(O)c(C[NH+]2CC[NH+](Cc3cccs3)CC2)cc1C(C)C,-7.729408003280236,0
M2R-decoy_1060,O=C(Nc1nccs1)c1[nH]cnc1C(=O)N1CCN(c2ccccc2)CC1,-7.729247844061517,0
M2R-decoy_3770,CCCC(CNc1ccc(OC(F)(F)F)cc1)NC(=O)C(CC(=O)N1CCOCC1)CC1CCCC1,-7.72901432464104,0
M2R-decoy_6001,O=[N+]([O-])c1ccc(Oc2cccc(N(Cc3cccc(OC(F)(F)C(F)F)c3)CC(O)C(F)(F)F)c2)cc1,-7.728967361327156,0
M2R-decoy_8783,COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)c2ccc(C#N)nc2)cc1,-7.72868967385403,0
M2R-decoy_7029,NS(=O)(=O)c1ccc(NC(=O)Cc2csc(NC(=O)c3cc(Br)c(Br)[nH]3)n2)cc1,-7.728596644941437,0
M2R-decoy_2719,NC(=[NH2+])Nc1ccc(CC(NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CCc2ccccc2)NC(=O)OC23CC4CC(CC(C4)C2)C3)C(=O)C(F)(F)F)cc1,-7.727924034070376,0
M2R-decoy_7922,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2,-7.72744038320485,0
M2R-decoy_5765,CCOCCC1(Oc2ccc(Oc3ccc(C(=O)NCc4cccc(F)c4)cc3)cc2)C(=O)NC(=O)NC1=O,-7.727191371277346,0
M2R-decoy_1768,CCN(CC)c1ccc(C(c2ccc(N(CC)CC)cc2)c2ccc([N+](=O)[O-])cc2)cc1,-7.726887090062746,0
M2R-decoy_1513,Cc1ccccc1CSc1nnc(Nc2cccnc2)[nH]1,-7.72681356048021,0
M2R-decoy_7013,CCOC(=O)[C@H]1[C@H]2COc3ccc(Br)cc3[C@@H]2N2C(=O)c3cc(OC)c(OC)cc3NC(=O)[C@@]12C,-7.726203048334106,0
M2R-decoy_1527,N#Cc1c(SCC(N)=O)nsc1SCc1ccccc1Cl,-7.725946189786368,0
M2R-decoy_4961,CN(C)/C=N/c1nc2c(ncn2COCCOP(=O)(NC(C)(C)C(=O)OCc2ccccc2)Oc2cccc3ccccc23)c(=O)[nH]1,-7.72589735957776,0
ASD01820040,O=C1CCc2ccccc2N1CCCN1CCC(CCCCCO)CC1,-7.725785570377557,1
M2R-decoy_633,Cc1nn(C)c(C(=O)NC(=S)Nc2ccccc2O)c1Cl,-7.724886322045656,0
M2R-decoy_10575,Cc1cc(C)n(c2cncc(N3CCN(C(=O)C(C)(C)C)CC3)n2)n1,-7.724380064526416,0
M2R-decoy_285,C[C@@H]1CC[C@H](O)/C=C/C(=O)O[C@H](C)CC[C@H](O)/C=C/C(=O)O1,-7.723615425206907,0
M2R-decoy_6040,CC(=O)C1=NN(c2ccccc2)/C(=C2\S/C(=[NH+]/c3nc(c4c(C)n(C)n(c5ccccc5)c4=O)cs3)N(c3ccccc3)C2=O)S1,-7.723331156786218,0
M2R-decoy_7038,COc1cc(OCc2csc(N3CCC([NH+]4CCOCC4)CC3)n2)c2cc(c3cn4nc(C)ccc4n3)oc2c1,-7.722942070216487,0
M2R-decoy_2798,O=C(Nc1ncc(Cc2cccc(Cl)c2Cl)s1)c1ccc(CSc2nnc(c3ccncc3)n2c2ccccc2)cc1,-7.722625654589807,0
ASD01820166,CC(C)(C)c1ccc2c(c1)C(=O)N(CCC[N+](C)(C)CCCCCC[N+](C)(C)CCCN1C(=O)c3ccccc3C1=O)C2=O,-7.72169714312289,1
M2R-decoy_9358,C=C(CC[C@]12O[C@H](C[NH+](C)C)[C@@](O)(C(=O)[O-])[C@](C(=O)[O-])(O1)[C@H](OC(=O)/C=C/[C@@H](C)C[C@@H](C)CC)[C@H]2O)[C@@H](OC(C)=O)[C@H](C)Cc1ccccc1,-7.7215073823152,0
M2R-decoy_6991,O=C([O-])c1ccc(NC(=O)[C@@H]2[C@@H](c3ccccc3)CCN2C(=O)/C=C/c2cc(Cl)ccc2n2cnnn2)cc1,-7.721495274790136,0
M2R-decoy_6633,COc1cccc(c2cc(C(=O)Nc3cc4ccc5c(c4oc3=O)NC(=O)C(C(N)=O)O5)ccc2OC)c1,-7.721410702426718,0
M2R-decoy_6775,CCOC(=O)/C(C#N)=C1/SC(C(=O)Nc2c(C)n(C)n(c3ccccc3)c2=O)=C(N)N1c1ccccc1,-7.72100846062922,0
M2R-decoy_2844,Cc1ccc(S(=O)(=O)OC[C@@H]2CO[C@@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,-7.720953744756866,0
ASD01820001,CN(C)Cc1c2n(c3ccccc13)Cc1c(CN(C)C)c3ccccc3n1C2,-7.720848313463369,1
M2R-decoy_8657,OC(CN(Cc1cccc(OC(F)(F)C(F)F)c1)c1cccc(Oc2cccc(CC(F)(F)F)c2)c1)C(F)(F)F,-7.720211277258896,0
M2R-decoy_983,COc1cc(/C=C/C(=O)c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])ccc1O,-7.720045375938678,0
M2R-decoy_4688,COc1cc(/C=N/NC(=O)c2cccnc2)ccc1OS(=O)(=O)c1ccc(C)cc1,-7.719819723550167,0
M2R-decoy_2589,CCO[C@@H]1CN(c2cccc(c3cccc(C)c3OCc3cc4c(c(OC)c3)C[NH+](C3CCOCC3)CC4)n2)CC[C@@H]1C(=O)[O-],-7.719713495249936,0
M2R-decoy_295,C=C1C(=O)O[C@H]2/C=C(\C)C[C@@H]3C=C(C/C=C/[C@@](C)(O)CC[C@H]12)C(=O)O3,-7.719057363238019,0
M2R-decoy_11148,CC(C)(C)COc1cc(C(F)(F)F)nn1c1ccc(S(C)(=O)=O)cn1,-7.718653979309876,0
M2R-decoy_11391,O=C(COc1ccc(C(F)(F)F)cc1)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1,-7.7186202779608,0
M2R-decoy_7192,CNC(=O)c1c2cc(c3ccc4c(n3)-c3cc5c(F)c(F)ccc5n3CO4)c(N(C)S(C)(=O)=O)cc2oc1c1ccc(F)cc1,-7.718354092919666,0
M2R-decoy_6938,CO[C@H]1CN(c2cccc(c3cccc(C)c3OCc3ccc4c(c3F)CC[NH+](C3CCOCC3)CC4)n2)CC[C@H]1C(=O)[O-],-7.718305062522566,0
M2R-decoy_1677,CCn1ccc2cc(C3=NCC(c4cc(OC)c(OC)c(OC)c4)O3)ccc21,-7.71824686340676,0
M2R-decoy_9722,NNC(=O)Cn1cnc2c(I)c(I)c(I)c(I)c21,-7.71814592610044,0
M2R-decoy_974,O=C(CS(=O)(=O)c1cccc2nsnc12)Nc1ccc(F)cc1,-7.71766325529684,0
M2R-decoy_2571,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCNC(=O)c4cc5c(o4)C(=O)c4ccccc4C5=O)c3C2=O)C(=O)N1,-7.717354446565048,0
ASD01810330,CCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,-7.71720669078787,1
M2R-decoy_8395,CC(/C=C/C(=O)[O-])=N\OC(c1ccc(OCc2ccc3ccccc3n2)cc1)c1ccc(OCc2ccc3ccccc3n2)cc1,-7.717046175970536,0
M2R-decoy_8551,COc1cc2c(Oc3ccc(NC(=O)C4(c5nnc(c6ccc(F)cc6)o5)CC4)cc3F)ccnc2cc1OCCC[NH+]1CCCCC1,-7.715905952649708,0
M2R-decoy_8591,CN(CCc1ccccc1)C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(C(=O)CCc4ccccc4)C3)c2)c1,-7.715848108752187,0
M2R-decoy_625,COC1OC2COC(c3ccccc3)OC2C(O)C1Br,-7.71553368300014,0
M2R-decoy_2689,C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C(=O)NN(CC(N)=O)C(=O)/C=C/C(=O)N1CCc2ccccc2C1)c1ccccc1,-7.71523149275222,0
M2R-decoy_9518,C[C@@H](CCCCC(=O)OCCC[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3)O[C@@H]1O[C@@H](C)[C@H](OC(=O)c2ccccc2)C[C@H]1OC(=O)c1ccccc1,-7.71517053496989,0
M2R-decoy_3627,COC[C@@H]1CO[C@@](CCc2ccc(Cl)cc2)(Cn2ccnc2)O1,-7.713008821591256,0
M2R-decoy_8495,O=CNC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)OCc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-7.71206887320428,0
M2R-decoy_6831,Cc1nc(C)n(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3c3nc4ccc(CC[NH+]5CCCC5)cc4[nH]3)C[C@H]2C)n1,-7.712013432501637,0
M2R-decoy_2585,COc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3ccc(NC(=O)Cn4cnnn4)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,-7.711810343817467,0
M2R-decoy_368,O=C(Nc1nnc(C(F)(F)F)s1)C1COc2ccccc2O1,-7.71162471487793,0
M2R-decoy_1943,NS(=O)(=O)c1ccc(CCN(Cc2ccc(Cl)cc2)C(=O)Cn2cc(F)c(=O)[nH]c2=O)cc1,-7.709660514541037,0
M2R-decoy_7380,CC(=O)N1CCC(C(=O)N2C[C@H](c3ccccc3)[C@@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)CC1,-7.709618154158317,0
M2R-decoy_2604,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](COP(=O)(OCCSC(=O)C(C)(C)CO)Oc3ccccc3)O2)c(=O)[nH]c1=O,-7.70861864880981,0
M2R-decoy_1354,CS(=O)(=O)c1nc2c(c(C(F)(F)F)n1)CCCC2,-7.70767891397076,0
M2R-decoy_10253,Cc1cc(C(=O)N2CCN(c3nc4c(C)cccc4s3)CC2)no1,-7.707078086576926,0
M2R-decoy_9007,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1cc(COc2ccc(c3nc4c(ccc5ccccc54)o3)cc2)nn1,-7.705367935151626,0
M2R-decoy_3,COc1c(C=O)c(OC)c(C(C)=O)c2c1CCC(C)(C)O2,-7.70472758627852,0
M2R-decoy_4634,CC(=O)N[C@@H](C(=O)Nc1nnc(CCSCCc2nnc(NC(=O)[C@H](NC(C)=O)c3ccccc3)s2)s1)c1ccccc1,-7.704499688556996,0
M2R-decoy_3987,COc1ccc(C(=O)/C=C/c2ccc(OCc3cn(C4C(=O)N(c5ccc(C)cc5)C4/C=C/c4ccccc4)nn3)c(OC)c2)c(OC)c1,-7.704335229267809,0
M2R-decoy_3112,COc1cc2ncnc(N3CCCC(c4ccccc4)C3)c2cc1OCc1ccccn1,-7.704146995112818,0
M2R-decoy_4674,COc1cccc(Cn2cc(CNC(=O)C3COC(c4ccccc4)=N3)nn2)c1,-7.703969448176506,0
M2R-decoy_219,O=C1O/C(=C\CO)C=C1c1ccc(Br)cc1,-7.703874805465926,0
M2R-decoy_9217,CC(C)(C)c1cc(/C=N/NC(=O)c2ccccc2O)c(O)c(C(C)(C)C)c1,-7.703682238312036,0
M2R-decoy_1439,c1ccc(COc2ccc(C(C3CC3)n3cncn3)cc2)cc1,-7.70368107601913,0
M2R-decoy_10147,Brc1ccc(Nc2ccc(C3C[NH2+]CCO3)cn2)nc1,-7.703099182660308,0
