ligand_id,SMILES,BE_avg,is_active
CCR2-decoy_234,CCOC(=O)[C@H](Cc1c[nH]c2ccccc12)NP(=O)(OC[C@H]1O[C@@H](n2cc(/C=C/Br)c(=O)[nH]c2=O)C[C@@H]1O)Oc1ccccc1,-7.454946909647499,0
CCR2-decoy_408,Cc1cccc(C(=O)Oc2c(Br)cc(Br)cc2CC(=O)Nc2ccccc2[N+](=O)[O-])c1,-7.448746909647501,0
CCR2-decoy_742,Cc1nc2c3c(c(C(=O)N(C)C)cn2c1C)CC[C@H](c1ccccc1F)O3,-7.448246909647499,0
CCR2-decoy_162,O=C(CSc1nc2ccccc2c(=O)n1c1ccc(F)cc1)Nc1ccc(C(=O)[O-])cc1,-7.446946909647499,0
CCR2-decoy_233,CC(C)c1nc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2ccno2)C(C)C)co1,-7.4451469096475,0
CCR2-decoy_506,COc1cc(c2nnc3n2CCCC3(Oc2cc(F)c(F)c(F)c2)C(C)(C)O)ccc1c1cnc(C)o1,-7.4436469096475,0
CCR2-decoy_459,C=C(C)[C@@H]1CC[C@]2(COS(N)(=O)=O)CC[C@]3(C)C(CC[C@@H]4[C@@]5(C)CC[C@H](OS(N)(=O)=O)C(C)(C)C5CC[C@]43C)C12,-7.436546909647498,0
CCR2-decoy_248,C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCC(=O)NCC(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,-7.433246909647499,0
CCR2-decoy_418,Cc1cnc(c2ccnc(C(C)(C)O)n2)cc1n1c(C)cc(OCc2ccc(F)cc2F)c(Cl)c1=O,-7.4329469096475,0
CCR2-decoy_706,O=C(CSc1nnc(c2ccc(F)cc2)o1)N1CCCc2ccccc21,-7.4283469096475,0
ASD10910005,O=C(CCCn1ccnn1)C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1C1CCCCC1,-7.4277469096475,1
CCR2-decoy_748,Nc1ccc(C(=O)N2CCN(c3nc4ccccc4c4ccccc34)CC2)cc1,-7.4274469096475,0
CCR2-decoy_145,O=C(CN(/N=C/c1ccccc1Cl)C(=O)c1ccncc1)N1CCN(c2ccccc2)CC1,-7.4261469096475,0
CCR2-decoy_301,C=CCO/N=C(\Cn1c(=O)c2cc(CC)sc2n(Cc2ccc(c3ccccc3c3nc(=O)o[nH]3)cc2)c1=O)c1ccc(OC)cc1,-7.422146909647499,0
CCR2-decoy_250,CC(C)C(NC(=O)N(C)Cc1csc(C(C)(C)C)n1)C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1,-7.418246909647498,0
CCR2-decoy_495,COCCO[C@H]1C[C@H](C(C)C)N(c2nc3cc(c4nc(=O)o[nH]4)nc(c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)C1,-7.416346909647499,0
CCR2-decoy_271,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(CCC[N+](C)(C)C)cc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,-7.4160469096475,0
CCR2-decoy_306,CC(C)CC(NC(=O)[C@@H](Cc1c(Br)[nH]c2ccccc12)NC(=O)C(CC(C)C)NC(=O)N1[C@@H](C)CCC[C@H]1C)C(=O)[O-],-7.415746909647498,0
CCR2-decoy_480,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)NCc1ccnn1C,-7.409146909647497,0
CCR2-decoy_275,CC(C)C(NC(=O)N(C)Cc1cscn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1,-7.3952469096475,0
CCR2-decoy_389,O=C(NCCCNc1c2c(nc3ccccc13)CCCC2)c1sc(c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CC1,-7.3839469096475,0
CCR2-decoy_230,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2ccc3c(c2)[C@H](NC(=O)OC(C)(C)C)CCS3(=O)=O)cc1,-7.382846909647499,0
CCR2-decoy_388,O=C(Cc1cc2ccccc2o1)Cc1nnc(CCSCCc2nnc(NC(=O)Cc3cc4ccccc4o3)s2)s1,-7.382446909647498,0
CCR2-decoy_513,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(c2c(C)noc2C)n1,-7.381746909647499,0
CCR2-decoy_111,CCOC(=O)N1CCN(C(=O)CN(C2CCCCC2)S(=O)(=O)c2c(C)cc(C)cc2C)CC1,-7.3768469096475,0
CCR2-decoy_421,C=C(C)[C@@H]1C[C@H]2O[C@@]23C(=CC(=O)[C@]2(C)[C@@H](/C(C)=C/[C@H]4C[C@H](C)C(=O)O4)C[C@H](O)[C@]23C)[C@@]1(C)CCC(=O)OC,-7.359646909647499,0
CCR2-decoy_311,CCCCCOC(=O)[C@H](Cc1ccccc1)NP(=O)(OC[C@H]1O[C@@H](n2cc(/C=C/C(=O)OC)c(=O)[nH]c2=O)C[C@@H]1O)Oc1cccc2ccccc12,-7.3537469096475,0
CCR2-decoy_385,CC(C)CC(NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCCc1ccccc1,-7.346846909647499,0
CCR2-decoy_474,COc1ccc(CCNC(=O)C2CCN(S(=O)(=O)c3c(C)noc3/C=C/c3ccc(C)cc3)CC2)cc1OC,-7.3443469096475,0
CCR2-decoy_239,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(O)C(=O)N1CCc2ccccc2C1,-7.343246909647499,0
CCR2-decoy_148,CC1(C)CCc2cc(S(=O)(=O)N(CC(=O)[O-])Cc3cccc(Oc4ccccc4)c3)ccc2O1,-7.3395469096475,0
CCR2-decoy_467,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(c2ccccc2C2=NN=NN2)cc1,-7.339446909647499,0
CCR2-decoy_173,CCc1cc2c(cc1OCC(=O)NCC1CCC(C(=O)[O-])CC1)oc(=O)cc2c1ccccc1,-7.3383469096475,0
CCR2-decoy_215,CCC[C@H](NC(=O)[C@@H]1CN(c2ccc(c3ccccc3)cc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,-7.3338469096475,0
CCR2-decoy_144,Cc1cn(c2ccc3n(c2=O)CCN(CCOc2ccc(F)cc2C(C)(C)C(F)(F)F)C3=O)cn1,-7.3332469096474995,0
CCR2-decoy_519,COc1ccccc1n1c(SCC(=O)Nc2nc3ccc(C(F)(F)F)cc3s2)nc2c(c1=O)SCC2,-7.323546909647499,0
CCR2-decoy_103,Cc1ccc(NC(=O)CN2C(=O)S/C(=C\c3ccc(c4cc(C(=O)[O-])ccc4C)o3)C2=O)cc1,-7.320046909647499,0
ASD10910002,CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2F)C1C1CCCCC1,-7.314246909647499,1
CCR2-decoy_377,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CSc1ccc(C(F)(F)F)cc1)NS(C)(=O)=O,-7.306846909647499,0
CCR2-decoy_381,CCCCCC1=C(C(=O)NCCC[NH+]2CCC(c3ccccc3)(c3ccccc3)CC2)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCC)=C(CC)N1,-7.3024469096475,0
CCR2-decoy_729,N#CC(c1cccnc1)c1cnn(Cc2cccc3ccccc23)c(=O)c1Cl,-7.2991469096475,0
CCR2-decoy_484,COc1cccc(CC(=O)N2CCOC(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)C2)c1,-7.2958469096475,0
CCR2-decoy_456,COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(c5ccccc5)c4=O)cc3F)c2cc1Br,-7.2886469096474995,0
CCR2-decoy_606,O=C1c2ccccc2C(=O)c2c(/C=C\N3CCCCC3)ccnc21,-7.288446909647499,0
CCR2-decoy_744,Cn1c(=O)c2ccc(c3cccnc3)cc2n2nc(c3ccc(Cl)cc3)cc12,-7.2857469096475,0
CCR2-decoy_214,CCC/N=C/C1=Cc2cc3c(cc2[C@@H](c2cc(OC)c(OC)c(OC)c2)[C@@H]1C(=O)OCc1ccc(Cn2cnc4c(Cl)ncnc42)cc1)OCO3,-7.285246909647499,0
CCR2-decoy_228,Cc1ncc(COC(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)C(NC(=O)N(C)Cc2csc(C(C)C)n2)C(C)C)s1,-7.284146909647498,0
CCR2-decoy_427,O=C(NC1(c2ccccc2)CC1)c1nn(c2ccccc2Cl)c(c2ccc(Cl)cc2)c1Cn1cncn1,-7.283846909647499,0
CCR2-decoy_212,CCC(c1ccccc1)C1(NC(=O)N[C@H](C(=O)N2C[C@H]3[C@@H]([C@H]2C(=O)NC(CC2CC2)C(=O)C(N)=O)C3(C)C)C(C)(C)C)CCCCC1,-7.281946909647497,0
CCR2-decoy_504,O=C(c1ccc(C2CCCCC2)cc1)N1CCC2(CC1)C(=O)N(CC(=O)N1CCCCC1CO)CN2c1ccccc1,-7.279946909647499,0
CCR2-decoy_197,Cc1cccc(Oc2c(/C=C3\SC(=S)N(CC(=O)[O-])C3=O)c(C)nn2c2ccccc2)c1,-7.2787469096474995,0
CCR2-decoy_318,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1CN(c2ccc(c3cccc(OC)c3)cc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,-7.275946909647499,0
CCR2-decoy_211,CCCC(C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NCC(C)C)C(C)(C)C)c1ccccc1,-7.255346909647498,0
CCR2-decoy_86,COc1cccc(/C=C/C(=O)O[C@H]2[C@H](O)[C@@H](CO)O[C@H]3OC[C@@H](c4ccccc4)O[C@H]23)c1,-7.2541469096475,0
CCR2-decoy_122,COc1cc(F)c(F)cc1c1ccc(OCc2cccc(CN3[C@@H](C(=O)[O-])CCS3(=O)=O)c2)cc1,-7.253146909647498,0
CCR2-decoy_637,CC1=NN(c2ccccc2)C(=O)/C1=C/c1cn(C)c2ccccc12,-7.251546909647499,0
CCR2-decoy_132,CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@H]2C[C@H]4[C@H](OC[C@@H]4C)[C@@H](C)O2)C13C(=O)[O-],-7.2511469096475,0
CCR2-decoy_141,COC(=O)c1cc(F)c(F)cc1c1ccc(OCc2cccc(C(=O)N3CCC[C@H]3C(=O)[O-])c2)cc1,-7.248146909647498,0
CCR2-decoy_530,CC(C)C1CCCCN1C(=O)CN1C(=O)C(Cc2c[nH]c3ccccc23)c2nnc(c3ccccc3)n2-c2ccccc21,-7.239146909647499,0
CCR2-decoy_149,COc1ccccc1N1CCN(C(=O)c2cccc(C(=O)N3CCN(c4ccccc4OC)CC3)c2)CC1,-7.2390469096475005,0
CCR2-decoy_454,COC(=O)[C@H](O)[C@H]1C(C)(C)[C@H](C(=O)OCC(C)C)[C@@H]2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]3[C@@]1(C)C2=O,-7.2372469096475,0
CCR2-decoy_245,CNC(=O)CCc1cn(Cc2ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc2OC)c2cc(C(=O)NCC3CCCC3)ccc12,-7.236746909647499,0
CCR2-decoy_747,CCCCCN1C(=O)C2(CC(=O)c3cc4c(cc32)OCO4)c2ccccc21,-7.234846909647499,0
CCR2-decoy_17,CC(C)(C)n1nc(Cc2ccc3c(c2)OCO3)c2ccccc2c1=O,-7.230746909647498,0
CCR2-decoy_101,CC(Oc1ccc(F)cc1)c1nnc(SCC(=O)N(c2ccccc2)C2CCS(=O)(=O)C2)o1,-7.2295469096475005,0
CCR2-decoy_549,C[C@@H](n1cnc2cc(c3ccc(Cl)cc3)sc2c1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,-7.228846909647498,0
CCR2-decoy_632,Cc1nc(C2COC3(CCCCC3)O2)cc(c2ccccc2)n1,-7.221846909647498,0
CCR2-decoy_123,COc1ccc([C@@H]2C[C@@H](SC3CCCC3)[C@H](C(=O)[O-])CN2S(=O)(=O)c2ccccc2C)cc1,-7.220246909647498,0
CCR2-decoy_315,CCCCC(NC(=O)[C@@H](Cc1c(Br)[nH]c2ccccc12)NC(=O)C(CC(C)C)NC(=O)N1[C@@H](C)CCC[C@H]1C)C(=O)[O-],-7.220046909647499,0
CCR2-decoy_492,CC(=O)Nc1cc2c(=O)cc(c3ccc(C(=O)N[C@@H](CC(C)C)C(N)=O)cc3)oc2cc1N[C@H](C)C1CCCCC1,-7.215846909647499,0
CCR2-decoy_707,C[C@@H]1CC[C@H]2[C@H](CCCc3ccccc3)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@]32OO4,-7.2130469096475,0
CCR2-decoy_322,CCCN1C[C@@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)OC1=O,-7.2040469096475,0
CCR2-decoy_119,COc1ccc(N(CC(=O)N2CCc3ccccc3C2)S(=O)(=O)c2c(C)nn(C)c2C)cc1,-7.2022469096474975,0
CCR2-decoy_387,C[C@@H]1CO[C@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)C1,-7.200046909647499,0
CCR2-decoy_483,CCCCc1nn(c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(c2ccccc2S(=O)(=O)NC#N)cc1,-7.193646909647501,0
CCR2-decoy_299,C=C(C)[C@@H]1CC[C@]2(COC(=O)CC(C)CC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)CC(=O)[O-])C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,-7.1915469096474975,0
CCR2-decoy_270,CCOC(=O)[C@@H](NP(=O)(OC[C@H]1O[C@@H](n2cc(/C=C/Br)c(=O)[nH]c2=O)C[C@@H]1O)Oc1cccc2ccccc12)C(C)C,-7.191346909647498,0
CCR2-decoy_490,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,-7.181346909647499,0
CCR2-decoy_431,COc1cc(C(=O)N(C)C)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1c1ccc(c3cnn(C)c3)cc1)CC2,-7.178346909647499,0
CCR2-decoy_718,Cc1cccc(n2nc(C)c3c(N4CCOCC4)nc4ccccc4c32)c1,-7.1773469096475,0
CCR2-decoy_395,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)CP(=O)(O)CCCCNC(=O)Cc1ccccc1)C(=O)Nc1ccccc1,-7.173946909647498,0
CCR2-decoy_367,CC(C)CN1C[C@@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)OC1=O,-7.169746909647499,0
CCR2-decoy_104,CCN(C(=O)CSc1nc2ccccc2c(=O)n1Cc1ccc(C)cc1)C1CCS(=O)(=O)C1,-7.169546909647501,0
CCR2-decoy_535,O=C(Cc1cc(Br)cc(Br)c1OC(=O)c1ccccc1)Nc1ccccc1[N+](=O)[O-],-7.160046909647501,0
CCR2-decoy_720,COc1ccc(c2nccnc2C2CN(c3ccc4ccccc4n3)C2)cc1C,-7.146346909647501,0
CCR2-decoy_734,Cn1c(=O)ccc2c(NC(=O)N[C@@H]3CCc4cc(C(C)(C)C)ccc43)cccc21,-7.144746909647499,0
CCR2-decoy_216,COc1ccc(C[C@H](NC(=O)[C@H](Cc2ccccc2)N=[N+]=[N-])C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]2(C)CO2)cc1,-7.142446909647499,0
CCR2-decoy_392,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[NH2+]C(C)(C)c2ccccc2)cc(N2CCCCS2(=O)=O)c1,-7.1415469096475,0
CCR2-decoy_117,CC(C)Cc1cc(COc2ccc(N3CCCN(C(C)C(=O)[O-])C3=O)cc2)c2ccccc2n1,-7.132046909647501,0
CCR2-decoy_166,COc1ccnc(CN(C)C(=O)C2CCC(=O)N(Cc3cccc(C(F)(F)F)c3)C2)c1,-7.1265469096475,0
CCR2-decoy_89,CC(=O)NC(Cc1ccc(F)cc1)C(=O)N1CCN(C(=O)NCc2ccccc2)CC1,-7.123046909647499,0
CCR2-decoy_195,O=C1S/C(=C\c2ccc3c(c2)OCO3)C(=O)N1Cc1cn(CCc2ccccc2)nn1,-7.1214469096475,0
CCR2-decoy_25,CC1(C)Cc2cccc(OCC(=O)N3CCN(c4ccccc4)CC3)c2O1,-7.120346909647499,0
CCR2-decoy_778,O=C(C1=CC(=O)c2ccccc2C1=O)c1cccc(F)c1,-7.1199469096475,0
CCR2-decoy_518,Cc1nc(C)c(S(=O)(=O)NCc2cnc(Oc3ccc4c(c3)CCC(c3ccccc3)O4)s2)s1,-7.1181469096475,0
CCR2-decoy_229,COc1ccccc1Oc1c(NS(=O)(=O)Cc2ccccc2)nc(c2ncccn2)nc1OCCOc1ncc(Br)cn1,-7.1107469096475,0
CCR2-decoy_186,COc1cccc(CN(CC2CCC(C(=O)[O-])CC2)S(=O)(=O)c2ccc(C)cc2)c1,-7.1072469096475,0
CCR2-decoy_78,O=c1[nH]c(NC2CCCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1c1nc2ccccc2s1,-7.1064469096475,0
CCR2-decoy_277,CCOC(=O)/C=C1\NC(=O)[C@@H]1[C@@H](C)OC(=O)c1cc(OCc2ccccc2)c(OCc2ccccc2)c(OCc2ccccc2)c1,-7.104946909647498,0
CCR2-decoy_224,CN(C[C@H](Cc1ccccc1)N(C[C@H](Cc1ccccc1)N(CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N=O)N=O)N=O,-7.1022469096475,0
CCR2-decoy_749,O=C(Nc1cc(Br)ccc1O)c1noc2c1CCc1ccccc1-2,-7.099646909647499,0
CCR2-decoy_398,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C,-7.0954469096475,0
CCR2-decoy_102,CC(C(=O)[O-])C(C)C(=O)O[C@@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]4[C@H](C)CCC(=O)[O-])[C@@H]3CC[C@@H]2C1,-7.094846909647501,0
CCR2-decoy_92,C=Cc1cccc(S(=O)(=O)NC[C@@H]2C[C@@H]3O[C@H](CO)[C@@H](OCc4ccccc4)[C@@H]3O2)c1,-7.088246909647499,0
CCR2-decoy_340,COc1ccc(CC2COc3cc(OC)c(OC)c(OC)c3C2=O)cc1OC(=O)[C@H](CCc1ccccc1)NC(=O)OC(C)(C)C,-7.086046909647498,0
CCR2-decoy_703,CC1(C)C(=O)NC(=O)c2c1ccc1[nH]c(Cc3c(Cl)cccc3Cl)nc21,-7.0836469096474985,0
CCR2-decoy_550,CC(C)n1cc(Br)cc(C(=O)Nc2cc(C#N)ccc2N2CCC(Oc3ccc(F)cc3F)CC2)c1=O,-7.079246909647497,0
CCR2-decoy_436,CCCc1c(Cc2ccc(c3ccccc3c3nc(=O)o[nH]3)cc2)c(=O)n(CC(C)(C)COC)c2nc(C)nn12,-7.069746909647499,0
CCR2-decoy_338,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3cccc(OCCCCCCCC(=O)NO)c3)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,-7.069246909647498,0
CCR2-decoy_194,CCN(C(=O)CSc1nc2ccccc2n1CCc1ccccc1)C1CCS(=O)(=O)C1,-7.0611469096475,0
CCR2-decoy_476,CN(Cc1ccccc1N(CCO)S(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)/C=C/c1ccc(C(F)(F)F)cc1,-7.059946909647499,0
CCR2-decoy_97,Cn1c(=O)c2[nH]c(c3ccc(OCC(=O)NCc4ccc(F)cc4)cc3)cc2n(C)c1=O,-7.0539469096474985,0
CCR2-decoy_498,CCCCc1c(C)nc2nc(SCc3nc4c(c(=O)[nH]c(=O)n4Cc4ccc(Cl)cc4)n3CC)nn2c1C,-7.047346909647499,0
CCR2-decoy_344,CCc1nc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)co1,-7.0435469096475005,0
CCR2-decoy_253,CO[C@@H](CC(C)C)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)C(Cc1ccccc1)CS(=O)(=O)c1ccccc1,-7.0425469096475,0
CCR2-decoy_49,Cc1cccc(OCCn2nnc3sc4c(c3c2=O)CCCC4)c1,-7.038546909647499,0
CCR2-decoy_204,CCN(Cc1csc(C(C)C)n1)C(=O)NC(C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1cncs1,-7.0374469096475,0
CCR2-decoy_142,COc1ccc(/C=C/c2onc(C)c2S(=O)(=O)N2CCC(C(=O)N3CCCCC3)CC2)cc1,-7.028146909647501,0
CCR2-decoy_303,COc1cc(OC)cc([C@@H](C(=O)N2CCCC[C@H]2C(=O)O[C@H](CCc2ccc(OC)c(OC)c2)c2cccc(OCC(=O)[O-])c2)C2CCCCC2)c1,-7.024646909647501,0
CCR2-decoy_710,O=C(C1CCN(c2ncnc3c2sc2cccc(F)c23)CC1)N1CCCC1,-7.0160469096475,0
CCR2-decoy_268,CCOC(=O)/C=C/[C@H](CCC(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)c1ccccc1,-7.015246909647499,0
CCR2-decoy_719,CO[C@H]1c2cc(C(C)C)c(O)c(O)c2[C@@]23CCCC(C)(C)[C@@H]2[C@@H]1OC3=O,-7.000846909647498,0
CCR2-decoy_746,CN(C)c1ccc(c2nc3ncnc(N)c3cc2Cc2ccccc2)cc1,-6.9982469096475,0
CCR2-decoy_283,CC(C)(C)NC(=O)Cc1cccc(CC(=O)Nc2ccc(CCCCc3nnc(NC(=O)Cc4ccccc4)s3)nn2)c1,-6.995546909647499,0
CCR2-decoy_124,C[C@@H]1C(C(F)(F)F)=NN(c2ccc(OC3CCN(c4ccccn4)CC3)cc2)[C@H]1CC(=O)[O-],-6.995446909647498,0
CCR2-decoy_191,C=C(C)CN(C1Cc2cc(C#N)ccc2N(Cc2cncn2C)C1)S(=O)(=O)c1ccccc1,-6.9952469096475,0
CCR2-decoy_704,COc1ccc(Oc2c(Cl)cnn(c3cccc4c3CCCC4)c2=O)cc1,-6.991846909647499,0
CCR2-decoy_405,COc1ccc(NC[C@]23CC[C@H]4[C@@](C)(CC[C@@H](OC(C)=O)[C@@]4(C)COC(C)=O)[C@@H]2C[C@@H](C2=CCOC2=O)O3)cc1OC,-6.9904469096475,0
CCR2-decoy_731,CC(C)(C)c1ccccc1NC(=O)c1c(O)c2cccc3c2n(c1=O)CC3,-6.973646909647499,0
CCR2-decoy_641,CC(C)N1C(=O)COc2ccc(c3cnc4ccccc4c3)cc21,-6.972946909647499,0
CCR2-decoy_150,C=CCN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)N2CCN(c3ncccn3)CC2)c1,-6.971646909647499,0
CCR2-decoy_193,Cc1cc(C(=O)Nc2ccc(C(=O)[O-])cc2)n(Cc2csc(N3CCCCC3C)n2)c1,-6.9695469096475,0
CCR2-decoy_72,Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccn2ccnc2c1,-6.966646909647499,0
CCR2-decoy_366,CCCS(=O)(=O)N1CCN(C(=O)Oc2ccc3[nH]c(c4cc(C)cc(C)c4)c(CC[NH2+]CCCCc4ccc(O)cc4)c3c2)CC1,-6.9582469096475,0
CCR2-decoy_444,O=C(NCCC1CC1)c1ccc(N2CCC3(CC2)CCN(Cc2cccc(C(F)(F)F)c2)c2ccccc2O3)nn1,-6.9555469096475,0
CCR2-decoy_46,O=C([O-])C[C@@H]1COc2cc3c(cc21)OCC(c1cccc(C2CC2)c1)O3,-6.951946909647499,0
CCR2-decoy_450,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)OCC(C)C)CC4)cn3)nc2n(C2CCCC2)c1=O,-6.944546909647498,0
CCR2-decoy_434,CCOC(=O)C1=C(C)NC(=S)NC1c1cc(/C=N/NC(=S)Nc2ccccc2)c(O)c(C(C)(C)C)c1,-6.9435469096475,0
CCR2-decoy_329,O=C(Nc1ncccn1)c1cccc(CN2C(=O)N(Cc3cccc(C(=O)Nc4ncccn4)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,-6.9421469096475,0
CCR2-decoy_533,CCCc1cnc(N2CCC(C3Cc4c(F)c(C5=CCN(S(=O)(=O)CCC(C)(C)O)CC5)cc(F)c4O3)CC2)nc1,-6.9330469096475,0
CCR2-decoy_62,O=c1ccn(COCCCS(=O)(=O)NC(c2ccc(F)cc2)c2ccc(F)cc2)c(=O)[nH]1,-6.926046909647499,0
CCR2-decoy_44,O=C(OCc1ccccc1)C1=C(c2ccccc2)S[C@@H]2CC(=O)N12,-6.906046909647499,0
CCR2-decoy_505,CCOc1cc(=O)n(C)cc1c1cc(NC(=O)Cc2ccccc2OC)ccc1Oc1ccc(F)cc1F,-6.905146909647499,0
CCR2-decoy_134,CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@@H]2C[C@@H]4OC(C)(C)O[C@@H]4[C@@H](C)O2)C13C(=O)[O-],-6.903346909647499,0
CCR2-decoy_171,Cc1ccc2[nH]c(c3ccc(N4CCC(O[C@H]5CC[C@H](CC(=O)[O-])CC5)CC4)nc3)nc2n1,-6.903146909647499,0
CCR2-decoy_146,CCOC(=O)N1C[C@H](C(=O)[O-])[C@H](c2cccc(OCCc3nc(c4ccccc4)oc3C)c2)C1,-6.902846909647499,0
CCR2-decoy_10,Cc1c(CCC(=O)[O-])c(=O)oc2cc3occ(c4ccccc4)c3cc12,-6.899546909647498,0
CCR2-decoy_462,COC(=O)/C=C\C(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,-6.884646909647499,0
CCR2-decoy_761,O=C1NC(c2cccnc2)c2c1[nH]nc2c1ccccc1,-6.880946909647498,0
CCR2-decoy_155,O=c1n(Cc2nc3ccccc3n2CCCS(=O)(=O)C2CC2)c2cnccc2n1C1CC1,-6.8806469096475,0
