ligand_id,SMILES,cluster00_BE,cluster01_BE,cluster02_BE,cluster03_BE,cluster04_BE,cluster05_BE,cluster06_BE,cluster07_BE,cluster08_BE,cluster09_BE,is_active
CCR2-decoy_383,COc1cc(/C=C2\CC/C(=C\c3ccc(OCCCCn4ccnc4)c(OC)c3)C2=O)ccc1OCCCCn1ccnc1,-8.0,-7.075374388338554,-6.497848697700766,-5.898211077558536,-5.582760803510968,-4.316454002256838,-5.115813445779804,-5.321011469330319,-4.065311208185882,-4.6366840038133255,0
CCR2-decoy_384,COc1cc(C=C(C(=O)/C=C/c2cccc(OC)c2OC)C(=O)/C=C/c2cccc(OC)c2OC)cc(Br)c1O,-8.647,-7.380374388338554,-7.020848697700766,-6.112211077558536,-5.461760803510968,-4.639454002256837,-5.132813445779803,-6.499011469330318,-3.9893112081858826,-5.709684003813326,0
CCR2-decoy_385,CC(C)CC(NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCCc1ccccc1,-10.082,-9.114374388338554,-8.704848697700767,-8.141211077558536,-6.3837608035109685,-6.169454002256838,-6.133813445779802,-7.05701146933032,-5.674311208185882,-6.007684003813326,0
CCR2-decoy_386,Cc1ccc(C(=O)Nc2cc(N(C)CC[NH+](C)C)cc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(NCCc3ccccc3)nc12,-10.982,-9.099374388338552,-8.827848697700766,-8.680211077558537,-7.435760803510968,-6.794454002256838,-7.0598134457798025,-7.722011469330319,-6.362311208185883,-6.702684003813326,0
CCR2-decoy_387,C[C@@H]1CO[C@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)C1,-9.875,-8.638374388338555,-8.433848697700766,-7.960211077558537,-6.427760803510967,-6.084454002256837,-6.019813445779803,-6.917011469330319,-5.746311208185883,-5.897684003813327,0
CCR2-decoy_388,O=C(Cc1cc2ccccc2o1)Cc1nnc(CCSCCc2nnc(NC(=O)Cc3cc4ccccc4o3)s2)s1,-9.669,-8.695374388338553,-9.118848697700766,-7.852211077558536,-6.594760803510969,-6.720454002256837,-6.177813445779803,-7.531011469330318,-5.315311208185882,-6.149684003813327,0
CCR2-decoy_389,O=C(NCCCNc1c2c(nc3ccccc13)CCCC2)c1sc(c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CC1,-10.361,-9.043374388338554,-8.576848697700767,-7.603211077558535,-6.454760803510968,-6.468454002256838,-6.081813445779803,-7.109011469330319,-5.616311208185882,-6.524684003813327,0
CCR2-decoy_39,Cc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)sc2cc1C,-8.085,-6.570374388338554,-7.1428486977007655,-6.668211077558537,-5.389760803510968,-4.495454002256838,-5.081813445779803,-5.556011469330318,-3.8823112081858815,-4.268684003813326,0
CCR2-decoy_390,CC[C@H](C)CNC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)C(NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12)[S+](C)[O-],-9.7,-8.389374388338554,-9.223848697700763,-8.104211077558537,-7.027760803510969,-6.165454002256837,-6.949813445779803,-7.344011469330319,-5.757311208185882,-6.218684003813326,0
CCR2-decoy_391,CNC(=O)OCc1ncn(CCCc2ccc(NC(=O)c3ccc(Nc4ccnc5ccccc45)cc3)cc2)c1COC(=O)NC,-9.011,-7.802374388338555,-7.905848697700765,-7.0982110775585365,-5.775760803510968,-5.0074540022568375,-5.408813445779803,-6.553011469330318,-4.493311208185882,-5.439684003813326,0
CCR2-decoy_392,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[NH2+]C(C)(C)c2ccccc2)cc(N2CCCCS2(=O)=O)c1,-9.975,-8.338374388338554,-8.820848697700766,-7.648211077558537,-6.780760803510969,-5.833454002256838,-6.125813445779803,-6.964011469330318,-5.096311208185883,-5.832684003813327,0
CCR2-decoy_393,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(NC(=O)/C=C/c3ccccc3)nc2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,-10.661,-9.021374388338554,-8.678848697700765,-8.483211077558536,-6.842760803510968,-6.303454002256837,-6.427813445779803,-7.187011469330319,-5.336311208185883,-5.695684003813327,0
CCR2-decoy_394,COc1ncc(Cc2cn(CCCC(=O)NCc3ccc(c4ccccc4)cc3)c(SCc3ccc(F)cc3)nc2=O)cn1,-10.866,-9.557374388338554,-9.639848697700764,-8.192211077558536,-5.994760803510967,-6.843454002256838,-6.373813445779803,-8.127011469330318,-4.687311208185882,-6.943684003813326,0
CCR2-decoy_395,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)CP(=O)(O)CCCCNC(=O)Cc1ccccc1)C(=O)Nc1ccccc1,-9.87,-8.433374388338555,-8.210848697700765,-7.578211077558537,-6.844760803510969,-5.989454002256837,-6.187813445779803,-7.007011469330319,-5.550311208185882,-6.067684003813326,0
CCR2-decoy_396,[NH3+]CCCC[C@H](NC(=O)c1cccc(F)c1)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1,-9.099,-8.408374388338554,-7.931848697700765,-7.523211077558537,-5.800760803510968,-5.692454002256838,-6.283813445779803,-6.689011469330319,-5.509311208185883,-5.348684003813327,0
