ligand_id,SMILES,BE_min,is_active
CCR2-decoy_367,CC(C)CN1C[C@@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)OC1=O,-8.41239701638151,0
CCR2-decoy_28,CSc1nnc(SC2=C([O-])CC(c3ccccc3)CC2=O)s1,-8.40558245599452,0
CCR2-decoy_258,CCOC(=O)[C@H](Cc1ccccc1)NP(=O)(N[C@@H](Cc1ccccc1)C(=O)OCC)c1ccc(c2nc(N)sc2CC(C)C)o1,-8.36419802205162,0
CCR2-decoy_537,O=c1n(Cc2nc(c3ccccc3C(F)(F)F)no2)nc(c2ccc(Cl)cc2)n1C[C@H](O)C(F)(F)F,-8.35729266515923,0
CCR2-decoy_423,CCCCc1nc2ccn(C(C(=O)N(C)C)c3ccccc3)c(=O)c2n1Cc1ccc(c2ccccc2C2=NNN=N2)cc1,-8.34761581197604,0
CCR2-decoy_410,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@](C)(O)[C@H]2OC(=O)c1ccc(C#N)cc1,-8.34732711612994,0
CCR2-decoy_360,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]C(COC)c4cccc(C(F)(F)F)c4)cc13)N(C)S(=O)(=O)C1(CC1)C2,-8.33980134755172,0
CCR2-decoy_190,CC(C(=O)[O-])c1ccc(CSc2nc(SCc3ccccc3F)[nH]c(=O)n2)cc1,-8.33824386567009,0
CCR2-decoy_387,C[C@@H]1CO[C@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)C1,-8.32985051049302,0
CCR2-decoy_245,CNC(=O)CCc1cn(Cc2ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc2OC)c2cc(C(=O)NCC3CCCC3)ccc12,-8.32426940255025,0
CCR2-decoy_123,COc1ccc([C@@H]2C[C@@H](SC3CCCC3)[C@H](C(=O)[O-])CN2S(=O)(=O)c2ccccc2C)cc1,-8.31888427212227,0
CCR2-decoy_708,COc1cc2c(c(O)c1CC=C(C)C)C(=O)[C@H](c1ccc(O)cc1)CO2,-8.31560595890947,0
CCR2-decoy_599,O=C([O-])CCCn1c2ccccc2c2ccccc21,-8.30089790479169,0
CCR2-decoy_229,COc1ccccc1Oc1c(NS(=O)(=O)Cc2ccccc2)nc(c2ncccn2)nc1OCCOc1ncc(Br)cn1,-8.2802075404557,0
CCR2-decoy_147,O=C([O-])COc1cccc2c1CCC(Cn1ncc(c3ccccc3)c(c3cccc(F)c3)c1=O)C2,-8.23736778669119,0
CCR2-decoy_296,CC(C)c1nc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cccnc2)C(C)C)cs1,-8.22411501806376,0
ASD10910006,O=C(NCCOCCOCCn1ccnn1)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1,-8.21886206807232,1
CCR2-decoy_191,C=C(C)CN(C1Cc2cc(C#N)ccc2N(Cc2cncn2C)C1)S(=O)(=O)c1ccccc1,-8.21332910566661,0
CCR2-decoy_301,C=CCO/N=C(\Cn1c(=O)c2cc(CC)sc2n(Cc2ccc(c3ccccc3c3nc(=O)o[nH]3)cc2)c1=O)c1ccc(OC)cc1,-8.19999970853163,0
CCR2-decoy_176,O=C([O-])CC/C=C\C[C@@H]1CN(S(=O)(=O)c2cccc3cnccc23)C[C@H]1c1ccccc1O,-8.19187782966573,0
CCR2-decoy_349,O=C(Nc1ccccc1C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)OCc1ccccn1,-8.18066383926037,0
CCR2-decoy_545,CCCCc1nc2ccc(C3CC(C(=O)OCC)=NO3)cc2c(=O)n1Cc1ccc(c2ccccc2C2=NNN=N2)cc1,-8.17376374603953,0
CCR2-decoy_727,CCc1nn(c2ccc(F)cc2)c2c1CCN(c1cccc(OC)c1)C2=O,-8.17336784809098,0
CCR2-decoy_322,CCCN1C[C@@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)OC1=O,-8.169934672361036,0
CCR2-decoy_379,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)C(O)C[C@H](Cc1ccccc1)NC(=O)[C@@H]1CN(c2cccc(C(F)(F)F)c2)C(=O)O1,-8.142768059509567,0
CCR2-decoy_352,CCCOC(=O)[C@H](Cc1ccccc1)NP(=O)(CO[C@@H]1C=C(F)[C@H](n2cnc3c(N)ncnc32)O1)Oc1ccccc1,-8.14177816181695,0
CCR2-decoy_407,O=C(Nc1ccccc1)/C(=C/[C@@H]1O[C@H](c2ccccc2)O[C@@H]2CO[C@@H](c3ccccc3)O[C@@H]12)C(=O)c1ccccc1,-8.13200916646002,0
CCR2-decoy_774,O=c1oc2ccc(F)cc2n1Cc1cccc(F)c1,-8.09679709406032,0
CCR2-decoy_315,CCCCC(NC(=O)[C@@H](Cc1c(Br)[nH]c2ccccc12)NC(=O)C(CC(C)C)NC(=O)N1[C@@H](C)CCC[C@H]1C)C(=O)[O-],-8.09319439399386,0
CCR2-decoy_131,Cc1ccc(C(=O)OCC2OC(N3C=CSCC3=O)C[C@H]2OC(=O)c2ccc(C)cc2)cc1,-8.09294202381186,0
CCR2-decoy_606,O=C1c2ccccc2C(=O)c2c(/C=C\N3CCCCC3)ccnc21,-8.08567270364332,0
CCR2-decoy_62,O=c1ccn(COCCCS(=O)(=O)NC(c2ccc(F)cc2)c2ccc(F)cc2)c(=O)[nH]1,-8.08374689729565,0
CCR2-decoy_302,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1NC(=O)OCc1ccccn1,-8.07369709061785,0
CCR2-decoy_130,Cc1cc(F)c(F)cc1c1ccc(OCc2cccc(CN3[C@H](C(=O)[O-])CCS3(=O)=O)c2)cc1,-8.06918026207945,0
CCR2-decoy_623,CCC1=NN(c2ccc(F)cc2)C(=O)C1Oc1ccccc1,-8.03975038759369,0
CCR2-decoy_426,COC(=O)[C@@]12C[C@@H](CC(=O)NCc3ccc(C)o3)C(=O)N(Cc3cccc4ccccc34)C1=CCC(C)(C)C2,-8.037482576612625,0
