ligand_id,SMILES,cluster00_BE,cluster01_BE,cluster02_BE,cluster03_BE,cluster04_BE,cluster05_BE,cluster06_BE,cluster07_BE,cluster08_BE,cluster09_BE,is_active
CCR2-decoy_616,O=C(CSc1nc2ccccc2[nH]1)c1ccc(O)c(Cl)c1,-7.0825280160693,-6.585600963275014,-6.602624194258536,-5.246676011061346,-4.1284170366890685,-3.539813896111058,-4.619100657169073,-4.99148774193335,-3.2485605031598226,-4.346309990458186,0
CCR2-decoy_317,COc1cc2c(c(OC)c1OC)-c1ccc(NCCC(O)C(=O)N[C@@H](CC(C)C)C(=O)OC3CCCC3)c(=O)cc1[C@@H](NC(C)=O)CC2,-7.07891012524256,-4.213892955675434,-6.597982095143406,-5.582147302256356,-3.132252138113608,-2.812999837558528,-2.0688275554795625,-4.280352852382499,-1.9844376441310327,-4.639161947520206,0
CCR2-decoy_731,CC(C)(C)c1ccccc1NC(=O)c1c(O)c2cccc3c2n(c1=O)CC3,-7.07649337762662,-5.618280562739314,-7.174017932591406,-4.777109361308856,-3.6528610206447594,-4.231102472192967,-3.0971410324918827,-3.1080534934617696,-3.3365630075039228,-4.720218196269116,0
CCR2-decoy_524,O=S(=O)(c1ccc(Br)cc1)c1nnn2c1nc(NCCc1ccccc1)c1sccc12,-7.07647095681238,-6.153429915641614,-4.542243625037866,-1.722709184398676,-2.814336994350218,-2.260776259509877,-0.3347031257972728,-2.3131856023663797,-2.383868139265262,-2.960085221195076,0
CCR2-decoy_146,CCOC(=O)N1C[C@H](C(=O)[O-])[C@H](c2cccc(OCCc3nc(c4ccccc4)oc3C)c2)C1,-7.07582014780843,-5.691229144733784,-5.012454295250786,-4.096671117467556,-3.746135810321218,-3.3076874113860573,-2.6972151865697134,-3.703584744030969,-2.7279328885984526,-2.802821842039126,0
CCR2-decoy_627,COc1cc2cnc3c4cccnc4ccc3c2cc1OC,-7.07027414328578,-5.511911076985484,-6.003376635621576,-4.681679223671527,-2.942181100600308,-2.469951333392517,-2.5844004571199037,-4.130694042321919,-2.177821915349102,-1.523588447563296,0
CCR2-decoy_377,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CSc1ccc(C(F)(F)F)cc1)NS(C)(=O)=O,-7.06855275014957,-7.025424155617874,-5.032470127273636,-5.925423023028596,-5.024851525408648,-2.450190847358807,-5.663525951929493,-4.372626949581589,-4.104293180609482,-3.3147294078975067,0
CCR2-decoy_408,Cc1cccc(C(=O)Oc2c(Br)cc(Br)cc2CC(=O)Nc2ccccc2[N+](=O)[O-])c1,-7.0396095694938,-4.886842893597034,-5.972834820409646,-3.895017728581226,-4.125489374368188,-2.5583947017663577,-3.991239770777163,-0.8098559864431492,-3.3265409308275427,-0.8706700727570862,0
CCR2-decoy_591,CC[C@H]1COCCN1C(=O)c1ncc(F)cc1F,-7.03814170641979,-5.582970184499264,-5.562863116415046,-4.371915984603875,-4.133040449514098,-3.793660851997558,-3.448336044359433,-5.003214030583669,-2.5579573071631527,-3.027195578353586,0
CCR2-decoy_159,COc1cc([C@H]2c3c(cc(OC)c(OC)c3OC)C(=O)[C@@H]3COC[C@H]32)cc(OC)c1OC,-7.03161657808409,-5.273010805829004,-4.484828226640776,-3.1787258076125258,-3.352572300522258,-1.4823666855992572,-2.571452515951784,-3.6524034122320495,-3.0378460909211125,-2.458644373910296,0
CCR2-decoy_189,CCN(CC)C(=O)Cn1cc(S(=O)(=O)CC(=O)N2CCCCCC2)c2ccccc21,-7.03104945904116,-6.748765224195954,-5.901679973417756,-4.967096546951005,-3.451375458670178,,,,,,0
CCR2-decoy_654,c1ccc(c2ncc(c3ncco3)cn2)cc1,-7.0262268620154,-5.073636107377744,-5.089258801699426,-5.472322586416846,-3.1179470073525284,-2.9932710632043875,-2.6769781965037227,-3.002351195914859,-1.4051287144212925,-3.4368595555967563,0
CCR2-decoy_761,O=C1NC(c2cccnc2)c2c1[nH]nc2c1ccccc1,-7.01205793208217,-6.043713962451534,-6.606490472992016,-5.577678574789516,-4.049127193686048,-4.617308418621517,-4.005716321278283,-4.603308743785439,-2.8167962730024225,-4.598682333682627,0
CCR2-decoy_489,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@](C)(O)[C@H]2OC(=O)c1ccc(C)c(Cl)c1,-7.00927773528174,-6.307779336829104,-4.9943816725140655,-3.740397304722166,-3.7190856403228585,-2.5394602748868875,-2.241670135084423,-2.3224916561967395,-2.5967306514929023,-4.710316304297816,0
CCR2-decoy_303,COc1cc(OC)cc([C@@H](C(=O)N2CCCC[C@H]2C(=O)O[C@H](CCc2ccc(OC)c(OC)c2)c2cccc(OCC(=O)[O-])c2)C2CCCCC2)c1,-7.0065850209539,-5.793365083625254,-6.019622958710865,-2.644689714078156,-5.004185898542838,-3.8304254180646673,-5.358408372256783,-4.28108968374343,-4.669581751139423,-0.5436070222194562,0
CCR2-decoy_795,COc1ccc(c2cc(=O)oc3c(O)c(O)ccc32)cc1,-6.99676337114184,-6.437768785067554,-5.919264229686666,-4.3102177165717865,-2.324942968953078,-2.8758222726359977,-2.7396141962111926,-4.499083590621,-3.3481833604328326,-4.184927199773076,0
CCR2-decoy_56,CC(C)C(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1OC(=O)C(C)C,-6.99404018453413,-5.599143388552294,-5.651157233830606,-5.291594967490626,-3.445517280345258,-2.671258073024537,-3.142337477942444,-3.82279639264664,-2.645328577412502,-3.2915822898363665,0
CCR2-decoy_135,CCc1ccc(C(=O)CSc2nc3cc(S(=O)(=O)N4CCOCC4)ccc3n2CC)cc1,-6.99201800717852,-4.285077736202864,-4.1041489354848455,-2.9543399455434955,-0.1336239313765279,-1.5665375401372676,-2.606392077931093,-0.8414057102957591,-0.7424796861121323,-1.997560020609706,0
CCR2-decoy_268,CCOC(=O)/C=C/[C@H](CCC(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)c1ccccc1,-6.97902201821977,-6.037811531067884,-4.721690448084116,-4.433365481609487,-2.3714751899644178,-3.729091386163348,-3.418015217018083,-3.6201203166651488,-2.6799571562311124,-2.6216855967292467,0
CCR2-decoy_193,Cc1cc(C(=O)Nc2ccc(C(=O)[O-])cc2)n(Cc2csc(N3CCCCC3C)n2)c1,-6.97503143641885,-6.424311413066314,-6.022754074106516,-4.520611279408305,-2.084149029787368,-1.4777034753681173,-4.221354221387313,-4.195873817279139,-3.954850431796892,-4.038158845761426,0
CCR2-decoy_564,CCc1nnc(S)n1/N=C/c1ccccn1,-6.96674546627866,-5.787249666907694,-5.401951350292566,-5.075923148012356,-3.217368828639178,-3.1266346041780877,-3.308491993305733,-4.284352774687289,-3.4433471982252426,-3.783884902000007,0
CCR2-decoy_105,COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccccc1)Cc1cnc(C(F)(F)F)nc1,-6.9644427416528,-2.573156094368984,-4.284054916883656,-1.687309728228386,-2.528528781803198,-0.0875260186471673,-3.1431052359972327,-2.308714846265589,-2.165412210471702,-1.5952826433009966,0
CCR2-decoy_515,CC1CC(=O)N(CC(=O)N(C)C)N=C1c1ccc2nc(C3CC3)n(Cc3ccc(c4ccccc4C4=NNN=N4)cc3)c2c1,-6.96412389426218,-4.937927674325004,-5.286798658436956,-4.107784426930817,-2.5907354508051883,-2.4053336084403574,-3.0328876266167626,-3.190904047234629,-2.537408054355402,-1.497855144496496,0
CCR2-decoy_83,CCCCC[C@@H](O)C#Cc1nc(NCC)c2ncn([C@@H]3O[C@H](C(=O)NCC)[C@@H](O)[C@H]3O)c2n1,-6.95888893680298,-5.357938685395414,-4.941213247337036,-4.232851758398056,-3.7130741348319374,-3.0888295242171475,-3.2500029917062028,-4.129163143137228,-2.8741862868270527,-2.2623592383053266,0
CCR2-decoy_49,Cc1cccc(OCCn2nnc3sc4c(c3c2=O)CCCC4)c1,-6.9587104603258,-4.415563947803714,-4.745337223689305,-4.263615580594516,-2.1639454726763985,-2.904386216634037,-0.5110660212735629,-2.294874699775989,0.4175610174559976,-2.758720522402866,0
CCR2-decoy_110,COc1cccc([C@@H]2C[C@@H](SCc3ccccc3)[C@H](C(=O)[O-])CN2S(=O)(=O)c2ccc(C)cc2)c1,-6.94601765685872,-4.961322450142844,,-3.798382623922546,-2.961476135495028,-0.6730796882991976,-3.114296751272593,-2.095400353666579,-0.3611309063535923,-2.601740728231446,0
CCR2-decoy_66,O[C@@H]1[C@@H](CO/C(S)=N/C2CCC2)OC(n2cnc3c(NC4CCOC4)ncnc32)[C@@H]1O,-6.94593058401988,-5.186359901459294,-5.246845022254056,-4.141336255014236,-4.1257125028989785,-2.306068114452917,-3.1856578022010726,-3.3608052299139195,-2.505996228366362,-2.351195234307176,0
CCR2-decoy_273,COc1ccc(n2c3cssc-3c(NC(=O)NCCOC(=O)CCCCC(=O)c3c(O)cc(C)oc3=O)c2=O)c(OC)c1,-6.94418727107178,-5.680380291910994,-4.610350261495475,-5.066759868822606,-5.031118921220888,-2.014681671433258,-3.388208721197863,-2.7083324698846893,-1.1179806914286123,-1.9349905237336664,0
CCR2-decoy_86,COc1cccc(/C=C/C(=O)O[C@H]2[C@H](O)[C@@H](CO)O[C@H]3OC[C@@H](c4ccccc4)O[C@H]23)c1,-6.9383670719543,-4.575983850465864,-5.986951867811576,-4.872191357196016,-2.776558594357588,-4.828820462603988,-2.5659701524741534,-3.433813793181369,-1.975772493329842,-3.3084298386874265,0
CCR2-decoy_750,CCCn1c(NC(=O)C23CC4CC(CC(O)(C4)C2)C3)nc2ccccc21,-6.93768552937483,-5.084450585796804,-5.363028201688876,-3.943946650183776,-3.209994311208728,-1.1527597086751973,-1.7580764168197731,-1.7802046663876996,-1.306602796038172,-2.1420332720606066,0
CCR2-decoy_594,O=C1C[C@H](Sc2ccccc2)[C@H]2CO[C@@H]1O2,-6.93664033075255,-5.417202690576714,-6.085210690106006,-5.280140010631415,-4.146756053208698,-3.9121540788242575,-3.4710790820020634,-3.9128992447138793,-3.3252371767246327,-3.828759585602696,0
CCR2-decoy_163,Cc1ccccc1COc1nc(N2CCC[C@@H](CC(=O)[O-])C2)ccc1C(=O)NC1CCCCC1,-6.93546950052474,-6.080884525912064,-3.299653718619836,-4.703339048680675,-3.585969480835078,-2.086451622769228,-3.3715170133554526,-2.4625627522535694,-1.9791213910947327,-2.409053307935526,0
ASD10910015,O=S(=O)(Nc1cncc(Cl)c1)c1ccccc1,-6.91572883659376,-6.541572196473444,-5.6939257461877855,-5.395955360331875,-4.382905769430688,-4.106953485422228,-3.6039806117173727,-3.875407395581249,-2.242693183842152,-3.668249504323586,1
CCR2-decoy_643,O=C1OC(c2ccccc2)(c2ccccc2)c2ccsc21,-6.9153618081298,-5.429478428227644,-7.095358957330976,-4.009246118222016,-4.792040402834028,-3.517024654586078,-3.6870760272157233,-4.124186195449878,-2.524524545967962,-3.6828730106373664,0
CCR2-decoy_195,O=C1S/C(=C\c2ccc3c(c2)OCO3)C(=O)N1Cc1cn(CCc2ccccc2)nn1,-6.91454129252588,-4.440953912922574,-5.488542047780606,-4.655577271187886,-1.871873033954788,-2.2331965814835177,-3.9503434808864233,-2.727881007160569,-1.3049495181888524,-3.0688840299773563,0
CCR2-decoy_602,CC(=O)Nc1ccc(c2nc3c(O)cccc3s2)cc1Cl,-6.90277057498849,-3.4991967553460936,-5.289367808955676,-5.176770411731496,-3.2878799757417685,-3.312870425801467,-2.212246731006493,-2.7296884655200397,-2.231282006317662,-2.374823396773716,0
CCR2-decoy_618,O=c1cc(N2CCOCC2)oc2c1cccc2c1ccccc1,-6.90205142881773,-4.971412840545084,-4.914882408665486,-3.167368902188496,-3.676592183494688,-1.405529526024588,-2.6197726508505426,-3.922552890477609,-2.9476717555711227,-3.0393218504015165,0
CCR2-decoy_413,CCCSc1nc(Cl)c2c(n1)N(Cc1ccccc1)C(C(=O)N1CCN(C(=O)OC(C)(C)C)CC1)N2,-6.9019956170966,-4.987968658918784,-4.925014133784006,-3.5807253586650662,-2.6893381028261985,-2.341174919969228,-1.5875089584502131,-2.166132267344869,-2.2991469834138627,-1.6293197076095869,0
CCR2-decoy_771,COc1ccc2oc(C)c(C(=O)Cn3ccnc3)c2c1,-6.895798640526,-4.464851539751054,-4.555427679932956,-4.088964010641195,-3.1110151877390377,-2.6855958854752773,-3.8037997174398326,-3.887537115092179,-3.3724967449258427,-3.127561765493996,0
CCR2-decoy_442,C[C@H]1CN([C@@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@H]1CN(C)C(=O)Cc1ccccc1,-6.89522941723252,-5.751708520129724,-5.377547255983006,-4.273326339741626,-3.016528296286598,-3.441122944844487,-3.125448962329324,-2.973035102090759,-3.4453535706549827,-2.735035681487756,0
CCR2-decoy_115,CCOc1ccccc1n1c(=S)sc2c(=O)n(c3ccc(F)cc3)c(SCC(=O)[O-])nc21,-6.89129729635502,-3.545707121907534,-3.807801669307966,-2.706891716427576,-3.546444793005328,-2.1207130967644376,-3.903992548455843,-2.5444577147044,-1.820818612735252,-2.481465850600256,0
CCR2-decoy_777,CCc1c(C)c2ccc(OCC(=O)OC)cc2oc1=O,-6.87058997727168,-3.789179262666484,-5.025303473978545,-4.178608738734356,-3.288618606093148,-3.678855331719408,-2.3071241661456625,-3.3310741929718293,-0.7245744468922224,-2.0896749566447665,0
CCR2-decoy_217,CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(OCCCOc2ccc(C3NC(=S)NC(C)=C3C(=O)OCC)cc2OC)c(OC)c1,-6.86786554380769,-4.420176394684474,-3.928220517601956,-4.016150237171766,-3.588256111589878,-2.259623737392737,-2.278350409060473,-1.6417404032300396,-1.3484058599263822,-1.3395303405426162,0
CCR2-decoy_684,CC(NNC(=O)c1ccncc1)c1ccccc1,-6.85321041200288,-6.009358702241444,-6.007057301339866,-4.652466508896445,-3.509486248988128,-3.1870069689537277,-2.8064029191855333,-4.115518636015239,-2.8287700708220926,-3.5345415535100964,0
CCR2-decoy_758,O=C(Cc1nc2ccccc2[nH]1)N/N=C/c1ccccc1,-6.85182719557357,-6.277870691389584,-6.759777005220085,-4.739537598794536,-4.319364672171998,-3.744152006244578,-3.900171066053373,-5.611977072681849,-1.8962938789257624,-5.041289156141806,0
CCR2-decoy_79,O=c1[nH]c(NC2CCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1c1nccs1,-6.84786587264056,-5.354101869875074,-5.648729237614856,-4.775832219437266,-3.800053839440008,-3.469779372812697,-2.970807722766593,-4.4016581667997485,-3.2620816355118327,-2.9922838709148065,0
CCR2-decoy_291,COc1cc(C2=NOC(COCc3cn(Cc4cc(c5ccccc5)cnc4N4CCSCC4)nn3)C2)cc(OC)c1OC,-6.8447241103597,,-3.704872247691476,,-2.342117991881808,-2.234717612699278,-2.157157798940333,,-1.385383846023962,-0.5608467702191562,0
CCR2-decoy_205,CCCCCCCc1cc(O[C@@H]2O[C@@H](C)[C@H](OC)[C@@H](OC(=O)c3ccc(C)[nH]3)[C@H]2O)c(C)c2oc(=O)c(C(=O)NS(=O)(=O)c3ccccc3)cc12,-6.83906567422085,-4.895434952166364,-6.334423146416156,-3.817863795683816,-5.087036725825199,-3.954664639318768,-3.633042263117173,-3.451183898363609,-4.0922324734802125,-4.213617754283426,0
CCR2-decoy_166,COc1ccnc(CN(C)C(=O)C2CCC(=O)N(Cc3cccc(C(F)(F)F)c3)C2)c1,-6.83853404114898,-6.237560429280124,-6.1867064305026656,-6.278455031031257,-4.797656729890108,-2.9376787810785974,-2.0442096521570328,-1.8749460212648992,-3.628876312656562,-1.5931229002799867,0
CCR2-decoy_337,COc1ccc(S(=O)(=O)N(Cc2ccc3c(c2)OCO3)[C@H](CCC(=O)NCc2ccc(c3ccccc3)cc2)C(=O)NO)cc1,-6.83812427726583,,-3.943475811227996,-0.7748401417326458,-0.3661249964502979,-2.075901374506837,-2.1828962123858933,-4.027839665813358,-2.5060242530526526,-2.531814918980136,0
CCR2-decoy_457,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](C(=O)NC1c2ccccc2C[C@@H]1O)C(=O)c1ccccc1,-6.83553754915575,-6.074414076607824,-7.392562792890436,-6.146331457015036,-5.097139029418158,-4.966214013609248,-4.295902239515173,-4.31766058792341,-3.912044882835092,-4.156672702655726,0
CCR2-decoy_313,COCC(=O)[C@H](C)C[C@H](C)/C=C\C=C\C=C(/C)[C@H](C[C@@H]1CC[C@@H](C)[C@](O)(C(=O)C(=O)N2CCCC[C@H]2C(=O)OCc2ccccc2)O1)OC,-6.83478595097867,-5.312496656302894,-5.497949145411536,-5.211118704553446,-4.579310069177638,-3.2706116368919176,-4.140491600416573,-2.432178421982389,-3.326128345142762,-2.6965275066982564,0
CCR2-decoy_173,CCc1cc2c(cc1OCC(=O)NCC1CCC(C(=O)[O-])CC1)oc(=O)cc2c1ccccc1,-6.83105579803606,-5.809369892386094,-6.015161509939656,-3.7480690322340657,-2.456728901451468,-2.473373455476588,-2.000230052184813,-2.471761978043609,-1.607231068831842,-2.3462352439349665,0
CCR2-decoy_604,Cc1nc2ccccc2n1Cc1ccccc1Br,-6.82931475198779,-5.857025990630264,-5.258097595853306,-3.850032160380336,-4.156293738610518,-3.542127954652988,-3.366922908879893,-3.2333023380988397,-1.4999880619369126,-3.7339316608596462,0
CCR2-decoy_92,C=Cc1cccc(S(=O)(=O)NC[C@@H]2C[C@@H]3O[C@H](CO)[C@@H](OCc4ccccc4)[C@@H]3O2)c1,-6.82912251206562,-4.777765643686794,-6.174570717505166,-4.361667994161566,-3.981841705838268,-1.9489506776073773,-1.8593740914214931,-3.3004382020809198,-2.3171081855184426,-2.9640364350106667,0
CCR2-decoy_641,CC(C)N1C(=O)COc2ccc(c3cnc4ccccc4c3)cc21,-6.80829014331205,-5.694642503152274,-5.084259325551216,-4.663759654324785,-2.3020130367860485,-3.4307240486013475,-2.4871595573629826,-3.2784192967714394,-2.4574549602557028,-3.4588947829943963,0
CCR2-decoy_492,CC(=O)Nc1cc2c(=O)cc(c3ccc(C(=O)N[C@@H](CC(C)C)C(N)=O)cc3)oc2cc1N[C@H](C)C1CCCCC1,-6.79874574265336,-4.935775852330354,-4.4265684300315655,-4.448212882885105,-3.0361418230583377,-2.965629794846137,-2.772887096815933,-2.5869448151582195,-2.365389224018032,-3.423646368486726,0
CCR2-decoy_397,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)c2cccc3ccccc23)c2cccc(OCC(=O)[O-])c2)cc1OC,-6.79861491668323,-5.796800469452114,-6.0413799815843054,-6.941570632989247,-4.837991067817648,-5.322577850605118,-5.610654444775474,2.0174026038071027,-3.663561099473492,-4.453092499288636,0
CCR2-decoy_719,CO[C@H]1c2cc(C(C)C)c(O)c(O)c2[C@@]23CCCC(C)(C)[C@@H]2[C@@H]1OC3=O,-6.79523837298318,-5.628034929275454,-6.429146800347376,-5.157522037729047,-3.928619263878958,-2.180810607567378,-3.348746452580423,-4.62833113459881,-2.407479520715512,-4.043826242014727,0
ASD10910016,O=S(=O)(Nc1ccccc1)c1ccccc1,-6.79502861980431,-6.034171913028004,-4.4898637613832655,-5.471703041194086,-4.534572222911118,-4.040319800386648,-3.6548664627983127,-4.0922284199048296,-2.5995571451940425,-3.5864313910304464,1
CCR2-decoy_226,Cn1c(Cc2nn(C)c(=O)c3ccccc23)nnc1S(=O)(=O)CCCCCCCC(=O)Nc1ccc(Br)cc1Br,-6.78948068659857,-5.135801774630324,-4.540486127162746,-4.109338253227856,-3.6204534313716783,-3.849101666988817,-4.469036839372473,-2.446920147567369,-1.538716146803193,-3.580237971294106,0
CCR2-decoy_253,CO[C@@H](CC(C)C)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)C(Cc1ccccc1)CS(=O)(=O)c1ccccc1,-6.76434961140443,-4.887014219864634,-5.6554783874143055,-5.663452742085706,-5.030513898782918,-0.5985227407586073,-3.827625673873003,-5.154676793380709,-3.121129223956342,-2.0013060454788567,0
CCR2-decoy_707,C[C@@H]1CC[C@H]2[C@H](CCCc3ccccc3)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@]32OO4,-6.76081880944654,-6.7871141593007644,-5.796345329846686,-5.342896590108555,-4.738977458459968,-3.868354616613168,-4.364876484291843,-4.04191725830858,-2.6466224228668622,-4.328072669422767,0
CCR2-decoy_546,COc1ncc(n2nc3c(c2C(C)C)C(c2ccc(Cl)cc2)N(c2c[nH]c(=O)c(Cl)c2)C3=O)c(OC)n1,-6.75721264336235,-5.326242594138924,-5.641213884910775,-3.392710759530356,-0.913904711999388,-1.1199581611137075,-5.543990553136222,-4.204806659172759,-2.984434948376393,-0.6662130392714962,0
CCR2-decoy_508,Cc1cc2c(cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)OC(C)C)cc3)n2C)c(Cl)c1Cl,-6.75476944914118,-4.124131609364854,-3.6568062889819055,-4.082644959886537,-2.657333704406538,-1.580398691473798,-2.536927585518153,-2.797124843043919,-2.2167178645995023,-2.3898192110736867,0
CCR2-decoy_703,CC1(C)C(=O)NC(=O)c2c1ccc1[nH]c(Cc3c(Cl)cccc3Cl)nc21,-6.75090931108513,-4.884010717489204,-5.487863788679906,-4.123086435246515,-3.403464623531778,-2.1941012857840976,-1.562750391495773,-2.470311065538659,-1.5766104077074727,-1.8329168570722167,0
CCR2-decoy_791,CC(=O)N1CCc2[nH]nc(Nc3ccc(F)cc3)c2C1,-6.75068937894285,-5.369335575441844,-5.045901039268726,-5.069801298615875,-3.628701074310378,-2.708998006480238,-3.4334309132337326,-5.725273672106559,-3.2866034156807027,-3.0080776716908764,0
CCR2-decoy_702,COc1cc(c2nc(O)c3c4c(sc3n2)CCCC4)cc(Cl)c1O,-6.74765327706564,-4.268695384276244,-4.580907206514806,-4.935578981552727,-3.740477504570429,-2.9586976638882776,-2.753038616630933,-2.9574825046806894,-1.7203857508525229,-2.312856416037956,0
CCR2-decoy_593,COc1cccc(n2nc(C#N)c(Cl)cc2=O)c1,-6.74387869077574,-5.798573033368374,-5.656286842432046,-3.5552243930044063,-2.9124240050897683,-2.394637611283457,-3.484389757048933,-4.254422333839749,-2.4415247535140328,-3.709524700771526,0
CCR2-decoy_174,CCn1c(CSc2ncccn2)nnc1SCC(=O)N1c2ccccc2CC1C,-6.74141448766739,-4.118754999811704,-5.606308089095436,-4.475572094907976,-1.960384987216228,-1.4710807305870777,-2.0358394833380933,-2.0126867149134493,-1.657901343370062,-1.3667669479497366,0
CCR2-decoy_763,Cc1ccc(NC(=O)CSc2nnc[nH]2)c(C)c1,-6.74037115117732,-6.257926273381824,-4.826399284172556,-5.006202376219056,-3.433887137964758,-3.4231915888107576,-2.2190232179928326,-3.035519519676359,-3.1320006250113224,-3.2031910530614462,0
CCR2-decoy_35,COC(C)(C)/C1=C/C=C(\C)CC[C@@H]2O[C@@]2(C)CC/C=C(/C(=O)[O-])CC1,-6.73980544524575,-5.321543182622184,-4.415830958957286,-3.705184776449826,-3.479978407769158,-2.2098266183112374,-2.5894871759465934,-4.174936294373689,-2.866607805507522,-3.0557641843646364,0
CCR2-decoy_710,O=C(C1CCN(c2ncnc3c2sc2cccc(F)c23)CC1)N1CCCC1,-6.73934919222639,-4.102609910188234,-5.592428973099076,-4.200764492418067,-2.7174079094998778,-2.519616665618948,-1.2495197341292528,,-1.3684699488016123,-2.8946048770171764,0
CCR2-decoy_236,CC(C)c1nc(COC(=O)NC(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[C@H](Cc2ccccc2)NC(=O)OCc2cccnc2)C(C)C)cs1,-6.73262851975618,-6.307563965463184,-6.550603439783286,-5.763214454603686,-5.167729122610958,-4.996174994910657,-3.387521254434173,-4.258989024033768,-3.919389913033752,-4.563210335943906,0
CCR2-decoy_12,C=C1C(=O)O[C@@H]2[C@@H]3C(=C(C)C[C@H](OC(=O)/C(C)=C\C)[C@@H]12)C[C@@H]1O[C@@]13C,-6.73030289808288,-6.751301399467134,-5.865822949388636,-4.585256325042495,-3.825040875181468,-3.689174500921868,-4.1461021951695125,-5.372977291467089,-3.123127657736532,-4.5012194165808666,0
CCR2-decoy_770,Cc1cccc(C(=O)Nc2ccc3c(c2)C(=O)NC3=O)c1,-6.72730686634947,-5.169450290984514,-5.073006116026086,-5.043557062452717,-4.743240344132098,-2.807129437466547,-3.336163558422733,-3.303685082511579,-2.643717511785602,-2.766534562579726,0
CCR2-decoy_794,Cc1cc(C)n(c2nc(c3ccccc3)cc(=O)n2C)n1,-6.72726373655123,-5.685131678680654,-4.772079236986046,-4.955225714701346,-4.079034791509088,-3.1604183888331177,-3.9474036867875233,-3.338124254160149,-2.7772001414968823,-4.366499010008907,0
CCR2-decoy_486,COn1c(NC(C)c2ccc(C(F)(F)F)cc2)nc2c(c1=O)CN(C(=O)c1cc(c3cccs3)n(C)n1)CC2,-6.71894918537592,-4.634959916424404,-5.792493428247526,-3.865192956096876,-2.742776822917388,-3.541689942636517,-2.578443071304153,-3.70413811598256,-1.4829503219425426,-2.8672506305486465,0
CCR2-decoy_571,Sc1ncnc2c1ncn2Cc1ccco1,-6.7066755451784,-5.723101314062554,-5.6234683208045055,-4.5337589712662965,-4.021777550521358,-3.3366703920093173,-3.8796172589927833,-5.484464494397928,-2.4247339801203927,-3.4677822091205464,0
CCR2-decoy_181,COc1ccc(CN(C(=O)n2cnc(S(=O)(=O)[C@@H]3C[C@H]4CC[C@@H]3C4)n2)C(C)C)cc1,-6.70500504231637,-6.751293152942364,-6.001950660834896,-4.6286944110916455,-3.740151558354418,-2.287769508320688,-1.8584540653123331,-3.182744036714699,-2.540823463188672,-2.7595361113464465,0
CCR2-decoy_240,COc1ccc(N2C(=O)CC(=O)N(C(=O)CCCCCCCCC(=O)N3C(=O)CC(=O)N(c4ccc(OC)cc4)C3=S)C2=S)cc1,-6.69851345529776,-4.831801612656504,-4.4909174456876455,-3.444895046091356,-1.977632517006258,-4.309934240522168,-2.7661956352740638,-1.4869792889916895,-3.0615808460908323,-3.9077695671807966,0
CCR2-decoy_565,Cc1cc(C(F)(F)F)nn1CC(=O)N1CCCC1,-6.69679856675511,-5.923969773417424,-4.9649659269806055,-5.104443482755675,-3.1988509873746684,-3.8366930057596873,-2.0802953903912327,-4.71239991902425,-2.069488873616653,-3.765512622550157,0
CCR2-decoy_201,COc1ccc(OC2C=CC(c3ccccc3)OC2COC(=O)CCC(C)=NOCCC2C=CC(OC(C)=O)C(COC(C)=O)O2)cc1,-6.69510548639028,-3.681269789672004,-5.677866062467506,-3.771478679225846,-2.876939622424718,-2.531689255717917,-1.944296225797653,-3.720992283078179,-2.107854511410622,-2.873546942661146,0
CCR2-decoy_478,COc1nc(N(C)C)ncc1n1nc2c(c1C(C)C)C(c1ccc(Cl)c(F)c1)N(c1c[nH]c(=O)c(Cl)c1)C2=O,-6.69481013344307,-4.562725873043814,-5.340938061918406,-4.233591830930825,-2.490396610550448,-1.8771786694515475,-2.294055356431283,-3.791717808265419,-2.5050613247420026,,0
CCR2-decoy_117,CC(C)Cc1cc(COc2ccc(N3CCCN(C(C)C(=O)[O-])C3=O)cc2)c2ccccc2n1,-6.69157441556813,-5.994842185415214,-6.066874944811066,-4.584158954553706,-2.929552800343708,-3.0854757080676976,-2.6180211653830128,-3.498420559680109,-2.035344874758012,-4.000159690034276,0
