ligand_id,SMILES,glide_gscore,is_active
CCR2-decoy_352,CCCOC(=O)[C@H](Cc1ccccc1)NP(=O)(CO[C@@H]1C=C(F)[C@H](n2cnc3c(N)ncnc32)O1)Oc1ccccc1,-6.77679781479397,0
CCR2-decoy_643,O=C1OC(c2ccccc2)(c2ccccc2)c2ccsc21,-6.77220516215076,0
CCR2-decoy_763,Cc1ccc(NC(=O)CSc2nnc[nH]2)c(C)c1,-6.77142814953895,0
CCR2-decoy_573,Cc1ccc(n2nnc(c3cccnc3)n2)cc1,-6.76718929206208,0
CCR2-decoy_259,COc1cc(C2=NOC(COCc3cn(Cc4cc(c5ccc(C)cc5)cnc4N4CCOCC4)nn3)C2)cc(OC)c1OC,-6.76496574054339,0
CCR2-decoy_784,CCCCCn1nnc2c(=O)oc3ccccc3c21,-6.74331071539852,0
CCR2-decoy_567,CCc1c(C)sc2ncnc(SCC(=O)[O-])c12,-6.72500269785324,0
CCR2-decoy_367,CC(C)CN1C[C@@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)OC1=O,-6.70690582684404,0
CCR2-decoy_725,COc1ccc2c(Cc3c(Cl)cncc3Cl)nnc(N3CCCC3)c2c1,-6.70634976535987,0
CCR2-decoy_145,O=C(CN(/N=C/c1ccccc1Cl)C(=O)c1ccncc1)N1CCN(c2ccccc2)CC1,-6.69336963479929,0
CCR2-decoy_759,Oc1ccc2nc(c3ccc(NCCF)nc3)oc2c1,-6.68482426115499,0
CCR2-decoy_233,CC(C)c1nc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2ccno2)C(C)C)co1,-6.68088723000055,0
CCR2-decoy_106,CCOC[C@H]1O[C@@H](n2c(Cl)nc3cc(Cl)c(Cl)cc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,-6.67515532680061,0
CCR2-decoy_600,O=C(c1csc(N2CCCCC2)n1)N1CCCC1,-6.67419896596971,0
CCR2-decoy_288,C=CC[C@@H](CC(=O)N[C@@H](CO)Cc1ccccc1)C(=O)NC[C@@H](OC(=O)[C@@H](CC=C)CC(=O)OC(C)(C)C)c1ccccc1,-6.66563151563362,0
CCR2-decoy_40,CCCc1cc(OC(F)(F)F)cc2c1OC(C(F)(F)F)C(C(=O)[O-])=C2,-6.66372643945355,0
CCR2-decoy_219,CCOC(=O)NCc1cccc(CC(=O)Nc2ccc(CCCCc3nnc(NC(=O)Cc4cccc(CNC(=O)OCC)c4)s3)nn2)c1,-6.65670158203348,0
CCR2-decoy_56,CC(C)C(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1OC(=O)C(C)C,-6.6506774584556,0
CCR2-decoy_776,Cc1cc(C(=O)C(C)C)c(O)c(Br)c1O,-6.64737335509925,0
CCR2-decoy_618,O=c1cc(N2CCOCC2)oc2c1cccc2c1ccccc1,-6.64012628121343,0
CCR2-decoy_601,COc1cccc(n2c(C)c(C(C)=O)c(C(C)=O)c2C)c1,-6.63544943016855,0
CCR2-decoy_278,C=CCOC1C[C@H](OCc2ccccc2)C[C@@H](/C=C/c2c(C(C)C)nc(N(C)S(C)(=O)=O)nc2c2ccc(F)cc2)O1,-6.60543539688951,0
ASD10910008,O=C(NCCOCCOCCn1ccnn1)c1ccc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1,-6.60456212428241,1
CCR2-decoy_792,COc1c(=O)c2cc(O)ccc2oc1c1ccc(O)cc1,-6.59193619072521,0
CCR2-decoy_36,CC1(OC(=O)c2ccccc2)COC2=C(Cl)C(=O)C(=O)c3cccc1c32,-6.57367048050368,0
CCR2-decoy_20,Cc1c(C(=O)[O-])cnn1Cc1nc(c2cccc(C(F)(F)F)c2)cs1,-6.5733047002926,0
CCR2-decoy_652,CSc1nc(N)nc(c2cccs2)c1C#N,-6.57228736277266,0
CCR2-decoy_592,COc1ncnc2c1ncn2[C@@H]1C[C@H]2CC[C@@H]1C2,-6.5706770920419,0
CCR2-decoy_26,CC(C)(Sc1nc2cc(Br)ccc2s1)C(=O)[O-],-6.56686248119715,0
CCR2-decoy_629,ClCc1nn(c2ccccc2)c(CCl)c1CCl,-6.55183393075649,0
CCR2-decoy_795,COc1ccc(c2cc(=O)oc3c(O)c(O)ccc32)cc1,-6.53685997663078,0
CCR2-decoy_486,COn1c(NC(C)c2ccc(C(F)(F)F)cc2)nc2c(c1=O)CN(C(=O)c1cc(c3cccs3)n(C)n1)CC2,-6.52787262308718,0
CCR2-decoy_695,C=CCn1c2ccccc2c2nnc(S)nc21,-6.52643080887132,0
CCR2-decoy_794,Cc1cc(C)n(c2nc(c3ccccc3)cc(=O)n2C)n1,-6.50622002956632,0
CCR2-decoy_797,Cc1ccn2c(C(=O)c3sc(N)nc3C)cnc2c1,-6.50602633344685,0
CCR2-decoy_655,CC(C)c1nccn1CC(=O)c1ccccc1,-6.50446104220126,0
CCR2-decoy_688,CC1(C)CC2C=C(C=O)C3(C=O)CC3(C)C2C1,-6.50218005254669,0
CCR2-decoy_591,CC[C@H]1COCCN1C(=O)c1ncc(F)cc1F,-6.4972243110973,0
CCR2-decoy_628,Clc1ccccc1c1nc2ccccc2c(n2ccnc2)n1,-6.49283496370466,0
CCR2-decoy_541,O=C(NS(=O)(=O)c1cccs1)c1cccc(CN2CCCCN(Cc3ccc4ccccc4c3)S2(=O)=O)c1,-6.49220405948793,0
CCR2-decoy_461,Cc1ccc(n2nc(C3CCN([S+]([O-])c4c(Cl)cccc4Cl)CC3)cc2NC(=O)c2cnn3cccnc23)cc1,-6.47761246829183,0
CCR2-decoy_555,O=C1C(=O)c2ccccc2C([O-])=C1CCCCl,-6.46415267057885,0
CCR2-decoy_159,COc1cc([C@H]2c3c(cc(OC)c(OC)c3OC)C(=O)[C@@H]3COC[C@H]32)cc(OC)c1OC,-6.45980414670326,0
CCR2-decoy_78,O=c1[nH]c(NC2CCCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1c1nc2ccccc2s1,-6.45922132576671,0
ASD10910013,O=S(=O)(Nc1cncc(Cl)c1)c1ccc(Cl)c(C(F)(F)F)c1,-6.45688087851183,1
CCR2-decoy_701,CCP(=O)(OC)c1ccc2nc(c3cnc4ccccc4c3)oc2c1,-6.44903831699863,0
CCR2-decoy_306,CC(C)CC(NC(=O)[C@@H](Cc1c(Br)[nH]c2ccccc12)NC(=O)C(CC(C)C)NC(=O)N1[C@@H](C)CCC[C@H]1C)C(=O)[O-],-6.43425230247727,0
CCR2-decoy_560,C=C(Cn1ccccc1=O)C(=O)c1ccsc1,-6.4318918610858,0
CCR2-decoy_583,N#Cc1ccc(c2cn(c3cccnc3)nn2)cc1,-6.42882058705152,0
CCR2-decoy_615,CCOCC(=O)N(C)c1cccc2c3c(n(C)c12)CCCCC3,-6.42619735348071,0
CCR2-decoy_668,Cc1ccc(COC(=O)n2cc(C)cn2)cc1,-6.41578036230703,0
CCR2-decoy_270,CCOC(=O)[C@@H](NP(=O)(OC[C@H]1O[C@@H](n2cc(/C=C/Br)c(=O)[nH]c2=O)C[C@@H]1O)Oc1cccc2ccccc12)C(C)C,-6.41373213325375,0
CCR2-decoy_305,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](Cc1cn(C=O)c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,-6.41044409785117,0
CCR2-decoy_130,Cc1cc(F)c(F)cc1c1ccc(OCc2cccc(CN3[C@H](C(=O)[O-])CCS3(=O)=O)c2)cc1,-6.40533519299128,0
CCR2-decoy_676,Cc1ccc2c(c1C=O)[C@@](C)(C=O)CC2(C)C,-6.39974743309458,0
CCR2-decoy_651,CC(O)(C(=O)Nc1ccccc1F)C(F)(F)F,-6.39863294921387,0
CCR2-decoy_400,OCCOCC[NH2+]Cc1cccc(C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)n1,-6.39799262950426,0
CCR2-decoy_719,CO[C@H]1c2cc(C(C)C)c(O)c(O)c2[C@@]23CCCC(C)(C)[C@@H]2[C@@H]1OC3=O,-6.39262030990514,0
CCR2-decoy_45,Clc1ncccc1c1nnn(c2ccccc2Br)n1,-6.39020840217045,0
CCR2-decoy_67,CCOc1cc(/C=N/NC2=[NH+]C(=O)C(CC(=O)[O-])S2)ccc1OCc1ccc(Cl)cc1,-6.38912864026682,0
CCR2-decoy_239,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(O)C(=O)N1CCc2ccccc2C1,-6.37789702094348,0
CCR2-decoy_318,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1CN(c2ccc(c3cccc(OC)c3)cc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,-6.3765481563598,0
CCR2-decoy_14,CCn1c(S)nnc1c1cc2c(C(F)(F)F)nn(C)c2s1,-6.37320646334819,0
CCR2-decoy_768,O=[N+]([O-])C1(Br)COC(c2ccccc2)OC1,-6.36629135445915,0
CCR2-decoy_593,COc1cccc(n2nc(C#N)c(Cl)cc2=O)c1,-6.36394735313675,0
CCR2-decoy_52,O=C(COC(=O)CNC(=O)c1cccc([N+](=O)[O-])c1)Nc1nc2ccccc2s1,-6.36349726591793,0
CCR2-decoy_620,Oc1ccc2nc(c3ccc(NCCF)nc3)sc2c1,-6.36050382312607,0
CCR2-decoy_9,CCN1C(=O)N(c2ncc(C#Cc3cccc(F)c3)cn2)CC1(C)C,-6.34942904578797,0
