ligand_id,SMILES,glide_gscore,is_active
b2AR-decoy_1943,O=C1CCc2c(Oc3ccc4c(c3)C3C(O4)C3c3nc4cccc(F)c4[nH]3)ccnc2N1,-8.04429314186785,0
b2AR-decoy_605,CC1(C)CCc2cc(C(=O)/C=C/c3ccc(F)c(F)c3)c(O)cc2O1,-8.03670076715576,0
b2AR-decoy_1648,COCc1ccc([C@@H]2[C@@H](CCCc3ccccc3)C(=O)N2c2ccc(OC)cc2)cc1,-8.03033227358243,0
b2AR-decoy_1143,Oc1ccccc1/C=N/c1ccc(Oc2ccc(Cl)cc2)c(Cl)c1,-8.01750894221751,0
b2AR-decoy_663,CC(C(=O)N/N=C/c1c(F)cccc1F)c1ccc(c2ccccc2)c(F)c1,-8.01740258110832,0
b2AR-decoy_44,O=C1Nc2ccccc2/C1=C\c1cccc(Oc2ccccc2)c1,-8.01515158428729,0
b2AR-decoy_1368,CC[C@H]1O[C@@H]2c3ccccc3CO[C@@H]2[C@H]1OCc1ccccc1Cl,-8.00772448680636,0
b2AR-decoy_164,C[C@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(CCO)=NS(=O)(=O)CC[Si](C)(C)C)cc2)ncc1Br,-8.00294131837798,0
b2AR-decoy_2193,Cc1csc(NC(=O)c2ccc(c3ccc(Cl)cc3Cl)o2)n1,-7.99335568715235,0
b2AR-decoy_1455,O=C1NC(=O)/C(=C\c2ccncc2)N1,-7.98981948328355,0
b2AR-decoy_2913,Cc1cccc([C@H]2CC[C@H](CNC(=O)c3ccc(c4nc5cc(C#N)cc(C(C)C)c5o4)cc3)CC2)c1,-7.97928225860397,0
b2AR-decoy_299,CC(=O)c1ccc(N2C[C@@H](C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(Cc3cccs3)S(=O)(=O)c3cc(F)c(F)cc3F)OC2=O)cc1,-7.97287882469286,0
b2AR-decoy_2040,COc1ccc(c2nnc(SCc3ccccc3Cl)o2)c(O)c1,-7.97090978121235,0
b2AR-decoy_2165,O=C1NC(=O)/C(=C\c2ccc(OCc3ccc(c4ccccc4)cc3)cc2)S1,-7.96667302939596,0
b2AR-decoy_2752,O=C(C(Nc1ccccc1F)c1ccc(c2ccncc2)cc1)N1CCCC1c1ccccc1F,-7.94444051948215,0
b2AR-decoy_1657,O=C(/C=C/c1ccccc1)OC(Cn1ccnc1)c1ccc(Cl)cc1,-7.94395664679755,0
b2AR-decoy_1396,O=C1NC(=O)C(=Cc2cccs2)C(=O)N1,-7.9414298719882,0
b2AR-decoy_2107,Oc1ccc(/C=N/n2c(C(c3ccccc3)c3ccccc3)n[nH]c2=S)c(O)c1,-7.93795470441117,0
b2AR-decoy_229,CC(=O)c1cccc(CN2C(=O)N(Cc3cccc(C(C)=O)c3)[C@H](Cc3ccc4c(c3)OCO4)[C@H](O)[C@@H](O)[C@H]2Cc2ccc3c(c2)OCO3)c1,-7.93012756845039,0
b2AR-decoy_2278,C[S+]([O-])c1ccc(c2nc(C3=CCC(O)CC3)oc2Sc2ccc(Cl)cc2)cc1,-7.92702445618603,0
b2AR-decoy_2125,O=S(=O)(/C=C/c1ccc(O)c(O)c1)NCc1ccc(C(F)(F)F)cc1,-7.92100373048492,0
b2AR-decoy_1654,O=C(/C=C/c1ccccc1)c1ccc(OCc2cc(c3cccs3)no2)cc1,-7.91722867922352,0
b2AR-decoy_2645,O=[N+]([O-])c1ccc(c2csc(N3N=C(c4cccs4)CC3c3ccc4c(c3)OCO4)n2)cc1,-7.90764580331609,0
b2AR-decoy_2819,COc1ccc(N2C(=O)[C@H](Oc3ccc(C=O)cc3)[C@@H]2c2c3ccccc3cc3ccccc23)cc1,-7.90750021048139,0
b2AR-decoy_1000,CC(C)(C)c1ccc(CSc2nnc(c3ccc4[nH]cnc4c3)o2)cc1,-7.90622806321585,0
b2AR-decoy_3117,COc1ccc([C@@H]2[C@@H]([C@H](O)CCc3ccccc3)OC(=O)N2c2ccc(F)cc2)c(O)c1,-7.89675107748412,0
b2AR-decoy_1150,Cc1ccc(c2nnc(NC(=O)c3ccc(SC(F)(F)F)cc3)o2)cc1,-7.89594740418487,0
b2AR-decoy_1554,CC(C)C(OC(=O)c1ccccc1)C(C)(C)COC(=O)c1ccccc1,-7.89252662479164,0
b2AR-decoy_1666,c1ccc2c(Oc3nc4ccsc4c4nnnn34)cccc2c1,-7.88805770451934,0
b2AR-decoy_1186,CCc1ccc2c(Cc3c(=O)[nH][nH]c3c3ccc(C)cc3)c(O)ccc2c1,-7.87953144775499,0
b2AR-decoy_1670,CC1CN(C(=O)c2ccccc2)OC(c2ccc3c(c2)OCO3)O1,-7.87886634588547,0
b2AR-decoy_1300,Clc1ccc([C@H]2CC[C@@H](OCCCc3cccnc3)O2)cc1,-7.87582709690494,0
b2AR-decoy_139,COc1ccc(/C=N/Nc2nc(c3ccc(Cl)cc3)cs2)cc1,-7.87444766285076,0
b2AR-decoy_658,C/C(=N\Nc1csc(c2ccc3c(c2)CCC3)n1)c1ccccc1,-7.87345862903135,0
b2AR-decoy_2848,COc1cccc(/C=C/C(=O)OC[C@@]2(C)CCC[C@]3(C)[C@@H]2CC[C@@]24C=C[C@@](C)(CC[C@@H]32)C4)c1,-7.87270807461029,0
b2AR-decoy_665,CC1(C)CC(=O)c2c(SCCc3ccccc3)sc(c3cc[nH]n3)c2C1,-7.86893068137764,0
b2AR-decoy_2592,Cc1ccc(CSc2nc3ccncc3n2Cc2nc(c3ccccc3C)oc2C)cc1,-7.86771562761606,0
b2AR-decoy_915,Clc1ccc(c2csc(NN=C3CCCC3)n2)c(Cl)c1,-7.86045913047814,0
b2AR-decoy_1194,COc1cc(C[C@H]2COC[C@@H]2Cc2ccc(Cl)c(Cl)c2)ccc1O,-7.85899290446939,0
b2AR-decoy_1005,C=C[C@]1(C)CC[C@@H](C(=C)COC(=O)c2ccccc2O)C[C@H]1C(=C)C,-7.85727871915099,0
b2AR-decoy_2872,Clc1sccc1CO[C@@H]1c2ccc3ccccc3c2S[C@@H]1Cn1ccnc1,-7.8538760361259,0
b2AR-decoy_1182,N#Cc1ccc(Oc2ccc(Cc3ccncc3)cc2O)c(Cl)c1,-7.85283382332445,0
b2AR-decoy_2773,O=c1c(/C=C/C(O)c2ccc(F)cc2)coc2cccc(OCC3CCCCC3)c12,-7.84834203778748,0
b2AR-decoy_715,CCC(=O)C1=C(CC)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(c2ccccc2)cc1,-7.84796925526915,0
b2AR-decoy_1224,Cc1ccc(c2nnc(SCc3ccc(Cl)cc3)o2)c(O)c1,-7.84202240585568,0
b2AR-decoy_3128,Nc1ccccc1SC[C@@H]1CO[C@](CCc2ccc(Cl)cc2)(Cn2ccnc2)O1,-7.83918250588834,0
b2AR-decoy_2076,CCCC(=CCc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1)O2)CCC,-7.83307745749169,0
b2AR-decoy_2529,Cc1cc(C(=O)Nc2ccc(c3cccnc3)cc2)n(Cc2csc(N3CCCCC3)n2)c1,-7.82600224650748,0
b2AR-decoy_145,C/C(=N\Nc1csc(c2ccc3c(c2)CCC3)n1)c1ccc(Cl)cc1,-7.82301236583704,0
b2AR-decoy_1259,CCCc1ccc(C(=O)OCc2c(OC(C)C)ccc3c(C)cc(=O)oc23)cc1,-7.82000050951025,0
b2AR-decoy_2701,Nc1cc2c(=O)c(C(=O)OCc3ccc(Cl)cc3)cn(Cc3ccc(Cl)cc3)c2cc1Cl,-7.81202887205855,0
b2AR-decoy_481,Oc1nc2sccc2c(O)c1c1ccccc1,-7.81069151031876,0
b2AR-decoy_1896,c1ccc(c2ccc(C(c3ccc(c4ccccc4)cc3)n3ccnc3)cc2)cc1,-7.80231435154955,0
b2AR-decoy_352,COC(=O)c1ccc(/C=C/[C@H]2CCCC3C(C)(C)[C@@H](O)CC[C@@]32C)cc1,-7.79913533885956,0
b2AR-decoy_1736,Cc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2ccccc2)cc1,-7.7847963913294,0
b2AR-decoy_525,Oc1cccc2ccc(c3cc4ccccc4[nH]3)nc12,-7.78390414225662,0
b2AR-decoy_2740,O=C1c2ccccc2C(OCc2cccc(O)c2)(c2ccccc2)N1Cc1ccccc1,-7.782615725889,0
b2AR-decoy_1334,O=S(=O)(Cc1ccccc1)Oc1ccc2ccccc2c1,-7.77656073949019,0
b2AR-decoy_3130,Cc1ccc(c2nnc(SCC(=O)c3ccc(CC(N)=O)s3)nc2c2ccc(C)cc2)cc1,-7.77251584391283,0
b2AR-decoy_198,COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)/C(C#N)=C/c2ccc(F)cc2)cc1,-7.77168388989181,0
ASD03130104,Clc1cc(Cl)cc(Nc2nc(NC3CCN(Cc4ccccc4)CC3)c3ccccc3n2)c1,-7.76367347572479,1
